date,time,road,speed
16,17,3500006700-3500006301,50
16,18,3500006700-3500006301,46
16,19,3500006700-3500006301,41
17,17,3500006700-3500006301,48
17,18,3500006700-3500006301,40
17,19,3500006700-3500006301,44
18,17,3500006700-3500006301,49
18,18,3500006700-3500006301,34
18,19,3500006700-3500006301,46
19,17,3500006700-3500006301,41
19,18,3500006700-3500006301,45
19,19,3500006700-3500006301,45
20,17,3500006700-3500006301,49
20,18,3500006700-3500006301,45
20,19,3500006700-3500006301,45
21,17,3500006700-3500006301,48
21,18,3500006700-3500006301,49
21,19,3500006700-3500006301,46
22,17,3500006700-3500006301,48
22,18,3500006700-3500006301,38
22,19,3500006700-3500006301,37
23,17,3500006700-3500006301,46
23,18,3500006700-3500006301,41
23,19,3500006700-3500006301,40
25,17,3500006700-3500006301,43
25,18,3500006700-3500006301,40
25,19,3500006700-3500006301,39
26,17,3500006700-3500006301,46
26,18,3500006700-3500006301,44
26,19,3500006700-3500006301,44
27,17,3500006700-3500006301,50
27,18,3500006700-3500006301,42
27,19,3500006700-3500006301,47
28,17,3500006700-3500006301,49
28,18,3500006700-3500006301,47
28,19,3500006700-3500006301,51
29,17,3500006700-3500006301,41
29,18,3500006700-3500006301,42
29,19,3500006700-3500006301,43
30,17,3500006700-3500006301,44
30,18,3500006700-3500006301,41
30,19,3500006700-3500006301,42
1,17,3500007700-3500008200,28
1,18,3500007700-3500008200,32
1,19,3500007700-3500008200,33
3,17,3500007700-3500008200,34
3,18,3500007700-3500008200,27
3,19,3500007700-3500008200,29
4,17,3500007700-3500008200,25
4,18,3500007700-3500008200,22
4,19,3500007700-3500008200,31
5,17,3500007700-3500008200,23
5,18,3500007700-3500008200,26
5,19,3500007700-3500008200,34
6,17,3500007700-3500008200,25
6,18,3500007700-3500008200,29
6,19,3500007700-3500008200,35
7,17,3500007700-3500008200,30
7,18,3500007700-3500008200,35
7,19,3500007700-3500008200,33
8,17,3500007700-3500008200,31
8,18,3500007700-3500008200,27
8,19,3500007700-3500008200,29
9,17,3500007700-3500008200,29
9,18,3500007700-3500008200,30
9,19,3500007700-3500008200,30
10,17,3500007700-3500008200,29
10,18,3500007700-3500008200,32
10,19,3500007700-3500008200,30
11,17,3500007700-3500008200,26
11,18,3500007700-3500008200,23
11,19,3500007700-3500008200,25
12,17,3500007700-3500008200,26
12,18,3500007700-3500008200,30
12,19,3500007700-3500008200,29
13,17,3500007700-3500008200,28
13,18,3500007700-3500008200,28
13,19,3500007700-3500008200,31
14,17,3500007700-3500008200,29
14,18,3500007700-3500008200,34
14,19,3500007700-3500008200,34
15,17,3500007700-3500008200,28
15,18,3500007700-3500008200,29
15,19,3500007700-3500008200,32
16,17,3500007700-3500008200,28
16,18,3500007700-3500008200,27
16,19,3500007700-3500008200,28
17,17,3500007700-3500008200,29
17,18,3500007700-3500008200,29
17,19,3500007700-3500008200,25
18,17,3500007700-3500008200,25
18,18,3500007700-3500008200,25
18,19,3500007700-3500008200,31
19,17,3500007700-3500008200,29
19,18,3500007700-3500008200,28
19,19,3500007700-3500008200,28
20,17,3500007700-3500008200,27
20,18,3500007700-3500008200,29
20,19,3500007700-3500008200,28
21,17,3500007700-3500008200,36
21,18,3500007700-3500008200,38
21,19,3500007700-3500008200,43
22,17,3500007700-3500008200,25
22,18,3500007700-3500008200,28
22,19,3500007700-3500008200,32
23,17,3500007700-3500008200,20
23,18,3500007700-3500008200,23
23,19,3500007700-3500008200,29
25,17,3500007700-3500008200,26
25,18,3500007700-3500008200,23
25,19,3500007700-3500008200,26
26,17,3500007700-3500008200,22
26,18,3500007700-3500008200,26
26,19,3500007700-3500008200,28
27,17,3500007700-3500008200,23
27,18,3500007700-3500008200,28
27,19,3500007700-3500008200,36
28,17,3500007700-3500008200,28
28,18,3500007700-3500008200,29
28,19,3500007700-3500008200,29
29,17,3500007700-3500008200,25
29,18,3500007700-3500008200,23
29,19,3500007700-3500008200,31
30,17,3500007700-3500008200,26
30,18,3500007700-3500008200,24
30,19,3500007700-3500008200,28
1,17,3500008200-3500007700,21
1,18,3500008200-3500007700,20
1,19,3500008200-3500007700,23
3,17,3500008200-3500007700,26
3,18,3500008200-3500007700,17
3,19,3500008200-3500007700,20
4,17,3500008200-3500007700,24
4,18,3500008200-3500007700,22
4,19,3500008200-3500007700,26
5,17,3500008200-3500007700,23
5,18,3500008200-3500007700,18
5,19,3500008200-3500007700,24
6,17,3500008200-3500007700,25
6,18,3500008200-3500007700,20
6,19,3500008200-3500007700,26
7,17,3500008200-3500007700,21
7,18,3500008200-3500007700,21
7,19,3500008200-3500007700,25
8,17,3500008200-3500007700,25
8,18,3500008200-3500007700,21
8,19,3500008200-3500007700,23
9,17,3500008200-3500007700,30
9,18,3500008200-3500007700,31
9,19,3500008200-3500007700,34
10,17,3500008200-3500007700,29
10,18,3500008200-3500007700,32
10,19,3500008200-3500007700,25
11,17,3500008200-3500007700,26
11,18,3500008200-3500007700,22
11,19,3500008200-3500007700,25
12,17,3500008200-3500007700,31
12,18,3500008200-3500007700,30
12,19,3500008200-3500007700,24
13,17,3500008200-3500007700,21
13,18,3500008200-3500007700,23
13,19,3500008200-3500007700,29
14,17,3500008200-3500007700,30
14,18,3500008200-3500007700,19
14,19,3500008200-3500007700,18
15,17,3500008200-3500007700,20
15,18,3500008200-3500007700,24
15,19,3500008200-3500007700,22
16,17,3500008200-3500007700,23
16,18,3500008200-3500007700,18
16,19,3500008200-3500007700,25
17,17,3500008200-3500007700,29
17,18,3500008200-3500007700,28
17,19,3500008200-3500007700,26
18,17,3500008200-3500007700,19
18,18,3500008200-3500007700,18
18,19,3500008200-3500007700,22
19,17,3500008200-3500007700,27
19,18,3500008200-3500007700,22
19,19,3500008200-3500007700,24
20,17,3500008200-3500007700,23
20,18,3500008200-3500007700,26
20,19,3500008200-3500007700,23
21,17,3500008200-3500007700,20
21,18,3500008200-3500007700,21
21,19,3500008200-3500007700,25
22,17,3500008200-3500007700,30
22,18,3500008200-3500007700,19
22,19,3500008200-3500007700,26
23,17,3500008200-3500007700,21
23,18,3500008200-3500007700,19
23,19,3500008200-3500007700,23
25,17,3500008200-3500007700,20
25,18,3500008200-3500007700,18
25,19,3500008200-3500007700,28
26,17,3500008200-3500007700,16
26,18,3500008200-3500007700,16
26,19,3500008200-3500007700,28
27,17,3500008200-3500007700,25
27,18,3500008200-3500007700,27
27,19,3500008200-3500007700,31
28,17,3500008200-3500007700,21
28,18,3500008200-3500007700,29
28,19,3500008200-3500007700,27
29,17,3500008200-3500007700,20
29,18,3500008200-3500007700,21
29,19,3500008200-3500007700,23
30,17,3500008200-3500007700,24
30,18,3500008200-3500007700,27
30,19,3500008200-3500007700,31
1,17,3500051802-3500302300,29
1,18,3500051802-3500302300,25
1,19,3500051802-3500302300,29
1,17,3500302300-3500007100,29
1,18,3500302300-3500007100,25
1,19,3500302300-3500007100,29
1,17,3500007100-3500058900,16
1,18,3500007100-3500058900,18
1,19,3500007100-3500058900,24
1,17,3500058900-3500060860,16
1,18,3500058900-3500060860,18
1,19,3500058900-3500060860,24
1,17,3500060860-3500060800,16
1,18,3500060860-3500060800,18
1,19,3500060860-3500060800,24
1,17,3500060800-3500060850,16
1,18,3500060800-3500060850,18
1,19,3500060800-3500060850,24
1,17,3500060850-3510021200,16
1,18,3500060850-3510021200,18
1,19,3500060850-3510021200,24
1,17,3510021200-3510021250,19
1,18,3510021200-3510021250,17
1,19,3510021200-3510021250,20
1,17,3510021250-3510021500,19
1,18,3510021250-3510021500,17
1,19,3510021250-3510021500,20
1,17,3510021500-3510021800,19
1,18,3510021500-3510021800,20
1,19,3510021500-3510021800,23
1,17,3510021800-3510021500,17
1,18,3510021800-3510021500,20
1,19,3510021800-3510021500,19
1,17,3510021500-3510021250,22
1,18,3510021500-3510021250,22
1,19,3510021500-3510021250,20
1,17,3510021250-3510021200,22
1,18,3510021250-3510021200,22
1,19,3510021250-3510021200,20
1,17,3510021200-3500060850,17
1,18,3510021200-3500060850,16
1,19,3510021200-3500060850,15
1,17,3500060850-3500060800,17
1,18,3500060850-3500060800,16
1,19,3500060850-3500060800,15
1,17,3500060800-3500060860,17
1,18,3500060800-3500060860,16
1,19,3500060800-3500060860,15
1,17,3500060860-3500058900,17
1,18,3500060860-3500058900,16
1,19,3500060860-3500058900,15
1,17,3500058900-3500007100,17
1,18,3500058900-3500007100,16
1,19,3500058900-3500007100,15
1,17,3500007100-3500302300,26
1,18,3500007100-3500302300,26
1,19,3500007100-3500302300,27
1,17,3500302300-3500051802,26
1,18,3500302300-3500051802,26
1,19,3500302300-3500051802,27
3,17,3500051802-3500302300,28
3,18,3500051802-3500302300,31
3,19,3500051802-3500302300,30
3,17,3500302300-3500007100,28
3,18,3500302300-3500007100,31
3,19,3500302300-3500007100,30
3,17,3500007100-3500058900,17
3,18,3500007100-3500058900,17
3,19,3500007100-3500058900,18
3,17,3500058900-3500060860,17
3,18,3500058900-3500060860,17
3,19,3500058900-3500060860,18
3,17,3500060860-3500060800,17
3,18,3500060860-3500060800,17
3,19,3500060860-3500060800,18
3,17,3500060800-3500060850,17
3,18,3500060800-3500060850,17
3,19,3500060800-3500060850,18
3,17,3500060850-3510021200,17
3,18,3500060850-3510021200,17
3,19,3500060850-3510021200,18
3,17,3510021200-3510021250,17
3,18,3510021200-3510021250,17
3,19,3510021200-3510021250,21
3,17,3510021250-3510021500,17
3,18,3510021250-3510021500,17
3,19,3510021250-3510021500,21
3,17,3510021500-3510021800,20
3,18,3510021500-3510021800,21
3,19,3510021500-3510021800,22
3,17,3510021800-3510021500,20
3,18,3510021800-3510021500,18
3,19,3510021800-3510021500,22
3,17,3510021500-3510021250,22
3,18,3510021500-3510021250,24
3,19,3510021500-3510021250,30
3,17,3510021250-3510021200,22
3,18,3510021250-3510021200,24
3,19,3510021250-3510021200,30
3,17,3510021200-3500060850,17
3,18,3510021200-3500060850,14
3,19,3510021200-3500060850,19
3,17,3500060850-3500060800,17
3,18,3500060850-3500060800,14
3,19,3500060850-3500060800,19
3,17,3500060800-3500060860,17
3,18,3500060800-3500060860,14
3,19,3500060800-3500060860,19
3,17,3500060860-3500058900,17
3,18,3500060860-3500058900,14
3,19,3500060860-3500058900,19
3,17,3500058900-3500007100,17
3,18,3500058900-3500007100,14
3,19,3500058900-3500007100,19
3,17,3500007100-3500302300,29
3,18,3500007100-3500302300,28
3,19,3500007100-3500302300,29
3,17,3500302300-3500051802,29
3,18,3500302300-3500051802,28
3,19,3500302300-3500051802,29
4,17,3500051802-3500302300,33
4,18,3500051802-3500302300,32
4,19,3500051802-3500302300,28
4,17,3500302300-3500007100,33
4,18,3500302300-3500007100,32
4,19,3500302300-3500007100,28
4,17,3500007100-3500058900,18
4,18,3500007100-3500058900,18
4,19,3500007100-3500058900,19
4,17,3500058900-3500060860,18
4,18,3500058900-3500060860,18
4,19,3500058900-3500060860,19
4,17,3500060860-3500060800,18
4,18,3500060860-3500060800,18
4,19,3500060860-3500060800,19
4,17,3500060800-3500060850,18
4,18,3500060800-3500060850,18
4,19,3500060800-3500060850,19
4,17,3500060850-3510021200,18
4,18,3500060850-3510021200,18
4,19,3500060850-3510021200,19
4,17,3510021200-3510021250,17
4,18,3510021200-3510021250,15
4,19,3510021200-3510021250,18
4,17,3510021250-3510021500,17
4,18,3510021250-3510021500,15
4,19,3510021250-3510021500,18
4,17,3510021500-3510021800,20
4,18,3510021500-3510021800,20
4,19,3510021500-3510021800,22
4,17,3510021800-3510021500,21
4,18,3510021800-3510021500,20
4,19,3510021800-3510021500,19
4,17,3510021500-3510021250,27
4,18,3510021500-3510021250,22
4,19,3510021500-3510021250,25
4,17,3510021250-3510021200,27
4,18,3510021250-3510021200,22
4,19,3510021250-3510021200,25
4,17,3510021200-3500060850,17
4,18,3510021200-3500060850,14
4,19,3510021200-3500060850,20
4,17,3500060850-3500060800,17
4,18,3500060850-3500060800,14
4,19,3500060850-3500060800,20
4,17,3500060800-3500060860,17
4,18,3500060800-3500060860,14
4,19,3500060800-3500060860,20
4,17,3500060860-3500058900,17
4,18,3500060860-3500058900,14
4,19,3500060860-3500058900,20
4,17,3500058900-3500007100,17
4,18,3500058900-3500007100,14
4,19,3500058900-3500007100,20
4,17,3500007100-3500302300,25
4,18,3500007100-3500302300,23
4,19,3500007100-3500302300,21
4,17,3500302300-3500051802,25
4,18,3500302300-3500051802,23
4,19,3500302300-3500051802,21
5,17,3500051802-3500302300,30
5,18,3500051802-3500302300,28
5,19,3500051802-3500302300,29
5,17,3500302300-3500007100,30
5,18,3500302300-3500007100,28
5,19,3500302300-3500007100,29
5,17,3500007100-3500058900,17
5,18,3500007100-3500058900,16
5,19,3500007100-3500058900,16
5,17,3500058900-3500060860,17
5,18,3500058900-3500060860,16
5,19,3500058900-3500060860,16
5,17,3500060860-3500060800,17
5,18,3500060860-3500060800,16
5,19,3500060860-3500060800,16
5,17,3500060800-3500060850,17
5,18,3500060800-3500060850,16
5,19,3500060800-3500060850,16
5,17,3500060850-3510021200,17
5,18,3500060850-3510021200,16
5,19,3500060850-3510021200,16
5,17,3510021200-3510021250,14
5,18,3510021200-3510021250,13
5,19,3510021200-3510021250,16
5,17,3510021250-3510021500,14
5,18,3510021250-3510021500,13
5,19,3510021250-3510021500,16
5,17,3510021500-3510021800,17
5,18,3510021500-3510021800,17
5,19,3510021500-3510021800,20
5,17,3510021800-3510021500,17
5,18,3510021800-3510021500,17
5,19,3510021800-3510021500,22
5,17,3510021500-3510021250,22
5,18,3510021500-3510021250,19
5,19,3510021500-3510021250,27
5,17,3510021250-3510021200,22
5,18,3510021250-3510021200,19
5,19,3510021250-3510021200,27
5,17,3510021200-3500060850,16
5,18,3510021200-3500060850,11
5,19,3510021200-3500060850,14
5,17,3500060850-3500060800,16
5,18,3500060850-3500060800,11
5,19,3500060850-3500060800,14
5,17,3500060800-3500060860,16
5,18,3500060800-3500060860,11
5,19,3500060800-3500060860,14
5,17,3500060860-3500058900,16
5,18,3500060860-3500058900,11
5,19,3500060860-3500058900,14
5,17,3500058900-3500007100,16
5,18,3500058900-3500007100,11
5,19,3500058900-3500007100,14
5,17,3500007100-3500302300,18
5,18,3500007100-3500302300,21
5,19,3500007100-3500302300,21
5,17,3500302300-3500051802,18
5,18,3500302300-3500051802,21
5,19,3500302300-3500051802,21
6,17,3500051802-3500302300,33
6,18,3500051802-3500302300,30
6,19,3500051802-3500302300,32
6,17,3500302300-3500007100,33
6,18,3500302300-3500007100,30
6,19,3500302300-3500007100,32
6,17,3500007100-3500058900,19
6,18,3500007100-3500058900,19
6,19,3500007100-3500058900,20
6,17,3500058900-3500060860,19
6,18,3500058900-3500060860,19
6,19,3500058900-3500060860,20
6,17,3500060860-3500060800,19
6,18,3500060860-3500060800,19
6,19,3500060860-3500060800,20
6,17,3500060800-3500060850,19
6,18,3500060800-3500060850,19
6,19,3500060800-3500060850,20
6,17,3500060850-3510021200,19
6,18,3500060850-3510021200,19
6,19,3500060850-3510021200,20
6,17,3510021200-3510021250,24
6,18,3510021200-3510021250,20
6,19,3510021200-3510021250,20
6,17,3510021250-3510021500,24
6,18,3510021250-3510021500,20
6,19,3510021250-3510021500,20
6,17,3510021500-3510021800,22
6,18,3510021500-3510021800,24
6,19,3510021500-3510021800,29
6,17,3510021800-3510021500,21
6,18,3510021800-3510021500,21
6,19,3510021800-3510021500,24
6,17,3510021500-3510021250,22
6,18,3510021500-3510021250,24
6,19,3510021500-3510021250,23
6,17,3510021250-3510021200,22
6,18,3510021250-3510021200,24
6,19,3510021250-3510021200,23
6,17,3510021200-3500060850,22
6,18,3510021200-3500060850,23
6,19,3510021200-3500060850,24
6,17,3500060850-3500060800,22
6,18,3500060850-3500060800,23
6,19,3500060850-3500060800,24
6,17,3500060800-3500060860,22
6,18,3500060800-3500060860,23
6,19,3500060800-3500060860,24
6,17,3500060860-3500058900,22
6,18,3500060860-3500058900,23
6,19,3500060860-3500058900,24
6,17,3500058900-3500007100,22
6,18,3500058900-3500007100,23
6,19,3500058900-3500007100,24
6,17,3500007100-3500302300,27
6,18,3500007100-3500302300,25
6,19,3500007100-3500302300,26
6,17,3500302300-3500051802,27
6,18,3500302300-3500051802,25
6,19,3500302300-3500051802,26
7,17,3500051802-3500302300,31
7,18,3500051802-3500302300,31
7,19,3500051802-3500302300,29
7,17,3500302300-3500007100,31
7,18,3500302300-3500007100,31
7,19,3500302300-3500007100,29
7,17,3500007100-3500058900,19
7,18,3500007100-3500058900,21
7,19,3500007100-3500058900,21
7,17,3500058900-3500060860,19
7,18,3500058900-3500060860,21
7,19,3500058900-3500060860,21
7,17,3500060860-3500060800,19
7,18,3500060860-3500060800,21
7,19,3500060860-3500060800,21
7,17,3500060800-3500060850,19
7,18,3500060800-3500060850,21
7,19,3500060800-3500060850,21
7,17,3500060850-3510021200,19
7,18,3500060850-3510021200,21
7,19,3500060850-3510021200,21
7,17,3510021200-3510021250,24
7,18,3510021200-3510021250,25
7,19,3510021200-3510021250,25
7,17,3510021250-3510021500,24
7,18,3510021250-3510021500,25
7,19,3510021250-3510021500,25
7,17,3510021500-3510021800,26
7,18,3510021500-3510021800,23
7,19,3510021500-3510021800,23
7,17,3510021800-3510021500,28
7,18,3510021800-3510021500,25
7,19,3510021800-3510021500,24
7,17,3510021500-3510021250,32
7,18,3510021500-3510021250,31
7,19,3510021500-3510021250,29
7,17,3510021250-3510021200,32
7,18,3510021250-3510021200,31
7,19,3510021250-3510021200,29
7,17,3510021200-3500060850,26
7,18,3510021200-3500060850,22
7,19,3510021200-3500060850,25
7,17,3500060850-3500060800,26
7,18,3500060850-3500060800,22
7,19,3500060850-3500060800,25
7,17,3500060800-3500060860,26
7,18,3500060800-3500060860,22
7,19,3500060800-3500060860,25
7,17,3500060860-3500058900,26
7,18,3500060860-3500058900,22
7,19,3500060860-3500058900,25
7,17,3500058900-3500007100,26
7,18,3500058900-3500007100,22
7,19,3500058900-3500007100,25
7,17,3500007100-3500302300,29
7,18,3500007100-3500302300,29
7,19,3500007100-3500302300,29
7,17,3500302300-3500051802,29
7,18,3500302300-3500051802,29
7,19,3500302300-3500051802,29
8,17,3500051802-3500302300,27
8,18,3500051802-3500302300,25
8,19,3500051802-3500302300,30
8,17,3500302300-3500007100,27
8,18,3500302300-3500007100,25
8,19,3500302300-3500007100,30
8,17,3500007100-3500058900,16
8,18,3500007100-3500058900,16
8,19,3500007100-3500058900,19
8,17,3500058900-3500060860,16
8,18,3500058900-3500060860,16
8,19,3500058900-3500060860,19
8,17,3500060860-3500060800,16
8,18,3500060860-3500060800,16
8,19,3500060860-3500060800,19
8,17,3500060800-3500060850,16
8,18,3500060800-3500060850,16
8,19,3500060800-3500060850,19
8,17,3500060850-3510021200,16
8,18,3500060850-3510021200,16
8,19,3500060850-3510021200,19
8,17,3510021200-3510021250,16
8,18,3510021200-3510021250,16
8,19,3510021200-3510021250,19
8,17,3510021250-3510021500,16
8,18,3510021250-3510021500,16
8,19,3510021250-3510021500,19
8,17,3510021500-3510021800,20
8,18,3510021500-3510021800,18
8,19,3510021500-3510021800,21
8,17,3510021800-3510021500,21
8,18,3510021800-3510021500,21
8,19,3510021800-3510021500,23
8,17,3510021500-3510021250,23
8,18,3510021500-3510021250,22
8,19,3510021500-3510021250,24
8,17,3510021250-3510021200,23
8,18,3510021250-3510021200,22
8,19,3510021250-3510021200,24
8,17,3510021200-3500060850,17
8,18,3510021200-3500060850,13
8,19,3510021200-3500060850,17
8,17,3500060850-3500060800,17
8,18,3500060850-3500060800,13
8,19,3500060850-3500060800,17
8,17,3500060800-3500060860,17
8,18,3500060800-3500060860,13
8,19,3500060800-3500060860,17
8,17,3500060860-3500058900,17
8,18,3500060860-3500058900,13
8,19,3500060860-3500058900,17
8,17,3500058900-3500007100,17
8,18,3500058900-3500007100,13
8,19,3500058900-3500007100,17
8,17,3500007100-3500302300,25
8,18,3500007100-3500302300,24
8,19,3500007100-3500302300,23
8,17,3500302300-3500051802,25
8,18,3500302300-3500051802,24
8,19,3500302300-3500051802,23
9,17,3500051802-3500302300,28
9,18,3500051802-3500302300,27
9,19,3500051802-3500302300,30
9,17,3500302300-3500007100,28
9,18,3500302300-3500007100,27
9,19,3500302300-3500007100,30
9,17,3500007100-3500058900,16
9,18,3500007100-3500058900,17
9,19,3500007100-3500058900,20
9,17,3500058900-3500060860,16
9,18,3500058900-3500060860,17
9,19,3500058900-3500060860,20
9,17,3500060860-3500060800,16
9,18,3500060860-3500060800,17
9,19,3500060860-3500060800,20
9,17,3500060800-3500060850,16
9,18,3500060800-3500060850,17
9,19,3500060800-3500060850,20
9,17,3500060850-3510021200,16
9,18,3500060850-3510021200,17
9,19,3500060850-3510021200,20
9,17,3510021200-3510021250,20
9,18,3510021200-3510021250,15
9,19,3510021200-3510021250,15
9,17,3510021250-3510021500,20
9,18,3510021250-3510021500,15
9,19,3510021250-3510021500,15
9,17,3510021500-3510021800,18
9,18,3510021500-3510021800,18
9,19,3510021500-3510021800,20
9,17,3510021800-3510021500,21
9,18,3510021800-3510021500,18
9,19,3510021800-3510021500,20
9,17,3510021500-3510021250,20
9,18,3510021500-3510021250,21
9,19,3510021500-3510021250,25
9,17,3510021250-3510021200,20
9,18,3510021250-3510021200,21
9,19,3510021250-3510021200,25
9,17,3510021200-3500060850,19
9,18,3510021200-3500060850,16
9,19,3510021200-3500060850,18
9,17,3500060850-3500060800,19
9,18,3500060850-3500060800,16
9,19,3500060850-3500060800,18
9,17,3500060800-3500060860,19
9,18,3500060800-3500060860,16
9,19,3500060800-3500060860,18
9,17,3500060860-3500058900,19
9,18,3500060860-3500058900,16
9,19,3500060860-3500058900,18
9,17,3500058900-3500007100,19
9,18,3500058900-3500007100,16
9,19,3500058900-3500007100,18
9,17,3500007100-3500302300,25
9,18,3500007100-3500302300,23
9,19,3500007100-3500302300,26
9,17,3500302300-3500051802,25
9,18,3500302300-3500051802,23
9,19,3500302300-3500051802,26
10,17,3500051802-3500302300,32
10,18,3500051802-3500302300,26
10,19,3500051802-3500302300,25
10,17,3500302300-3500007100,32
10,18,3500302300-3500007100,26
10,19,3500302300-3500007100,25
10,17,3500007100-3500058900,19
10,18,3500007100-3500058900,20
10,19,3500007100-3500058900,21
10,17,3500058900-3500060860,19
10,18,3500058900-3500060860,20
10,19,3500058900-3500060860,21
10,17,3500060860-3500060800,19
10,18,3500060860-3500060800,20
10,19,3500060860-3500060800,21
10,17,3500060800-3500060850,19
10,18,3500060800-3500060850,20
10,19,3500060800-3500060850,21
10,17,3500060850-3510021200,19
10,18,3500060850-3510021200,20
10,19,3500060850-3510021200,21
10,17,3510021200-3510021250,24
10,18,3510021200-3510021250,23
10,19,3510021200-3510021250,19
10,17,3510021250-3510021500,24
10,18,3510021250-3510021500,23
10,19,3510021250-3510021500,19
10,17,3510021500-3510021800,20
10,18,3510021500-3510021800,27
10,19,3510021500-3510021800,28
10,17,3510021800-3510021500,24
10,18,3510021800-3510021500,21
10,19,3510021800-3510021500,20
10,17,3510021500-3510021250,29
10,18,3510021500-3510021250,26
10,19,3510021500-3510021250,24
10,17,3510021250-3510021200,29
10,18,3510021250-3510021200,26
10,19,3510021250-3510021200,24
10,17,3510021200-3500060850,19
10,18,3510021200-3500060850,17
10,19,3510021200-3500060850,21
10,17,3500060850-3500060800,19
10,18,3500060850-3500060800,17
10,19,3500060850-3500060800,21
10,17,3500060800-3500060860,19
10,18,3500060800-3500060860,17
10,19,3500060800-3500060860,21
10,17,3500060860-3500058900,19
10,18,3500060860-3500058900,17
10,19,3500060860-3500058900,21
10,17,3500058900-3500007100,19
10,18,3500058900-3500007100,17
10,19,3500058900-3500007100,21
10,17,3500007100-3500302300,22
10,18,3500007100-3500302300,16
10,19,3500007100-3500302300,29
10,17,3500302300-3500051802,22
10,18,3500302300-3500051802,16
10,19,3500302300-3500051802,29
11,17,3500051802-3500302300,31
11,18,3500051802-3500302300,25
11,19,3500051802-3500302300,24
11,17,3500302300-3500007100,31
11,18,3500302300-3500007100,25
11,19,3500302300-3500007100,24
11,17,3500007100-3500058900,17
11,18,3500007100-3500058900,18
11,19,3500007100-3500058900,21
11,17,3500058900-3500060860,17
11,18,3500058900-3500060860,18
11,19,3500058900-3500060860,21
11,17,3500060860-3500060800,17
11,18,3500060860-3500060800,18
11,19,3500060860-3500060800,21
11,17,3500060800-3500060850,17
11,18,3500060800-3500060850,18
11,19,3500060800-3500060850,21
11,17,3500060850-3510021200,17
11,18,3500060850-3510021200,18
11,19,3500060850-3510021200,21
11,17,3510021200-3510021250,19
11,18,3510021200-3510021250,19
11,19,3510021200-3510021250,20
11,17,3510021250-3510021500,19
11,18,3510021250-3510021500,19
11,19,3510021250-3510021500,20
11,17,3510021500-3510021800,19
11,18,3510021500-3510021800,21
11,19,3510021500-3510021800,21
11,17,3510021800-3510021500,18
11,18,3510021800-3510021500,17
11,19,3510021800-3510021500,24
11,17,3510021500-3510021250,24
11,18,3510021500-3510021250,24
11,19,3510021500-3510021250,26
11,17,3510021250-3510021200,24
11,18,3510021250-3510021200,24
11,19,3510021250-3510021200,26
11,17,3510021200-3500060850,19
11,18,3510021200-3500060850,13
11,19,3510021200-3500060850,18
11,17,3500060850-3500060800,19
11,18,3500060850-3500060800,13
11,19,3500060850-3500060800,18
11,17,3500060800-3500060860,19
11,18,3500060800-3500060860,13
11,19,3500060800-3500060860,18
11,17,3500060860-3500058900,19
11,18,3500060860-3500058900,13
11,19,3500060860-3500058900,18
11,17,3500058900-3500007100,19
11,18,3500058900-3500007100,13
11,19,3500058900-3500007100,18
11,17,3500007100-3500302300,30
11,18,3500007100-3500302300,29
11,19,3500007100-3500302300,30
11,17,3500302300-3500051802,30
11,18,3500302300-3500051802,29
11,19,3500302300-3500051802,30
12,17,3500051802-3500302300,26
12,18,3500051802-3500302300,27
12,19,3500051802-3500302300,32
12,17,3500302300-3500007100,26
12,18,3500302300-3500007100,27
12,19,3500302300-3500007100,32
12,17,3500007100-3500058900,13
12,18,3500007100-3500058900,17
12,19,3500007100-3500058900,21
12,17,3500058900-3500060860,13
12,18,3500058900-3500060860,17
12,19,3500058900-3500060860,21
12,17,3500060860-3500060800,13
12,18,3500060860-3500060800,17
12,19,3500060860-3500060800,21
12,17,3500060800-3500060850,13
12,18,3500060800-3500060850,17
12,19,3500060800-3500060850,21
12,17,3500060850-3510021200,13
12,18,3500060850-3510021200,17
12,19,3500060850-3510021200,21
12,17,3510021200-3510021250,13
12,18,3510021200-3510021250,14
12,19,3510021200-3510021250,16
12,17,3510021250-3510021500,13
12,18,3510021250-3510021500,14
12,19,3510021250-3510021500,16
12,17,3510021500-3510021800,19
12,18,3510021500-3510021800,15
12,19,3510021500-3510021800,19
12,17,3510021800-3510021500,18
12,18,3510021800-3510021500,17
12,19,3510021800-3510021500,22
12,17,3510021500-3510021250,24
12,18,3510021500-3510021250,22
12,19,3510021500-3510021250,23
12,17,3510021250-3510021200,24
12,18,3510021250-3510021200,22
12,19,3510021250-3510021200,23
12,17,3510021200-3500060850,18
12,18,3510021200-3500060850,16
12,19,3510021200-3500060850,18
12,17,3500060850-3500060800,18
12,18,3500060850-3500060800,16
12,19,3500060850-3500060800,18
12,17,3500060800-3500060860,18
12,18,3500060800-3500060860,16
12,19,3500060800-3500060860,18
12,17,3500060860-3500058900,18
12,18,3500060860-3500058900,16
12,19,3500060860-3500058900,18
12,17,3500058900-3500007100,18
12,18,3500058900-3500007100,16
12,19,3500058900-3500007100,18
12,17,3500007100-3500302300,22
12,18,3500007100-3500302300,23
12,19,3500007100-3500302300,23
12,17,3500302300-3500051802,22
12,18,3500302300-3500051802,23
12,19,3500302300-3500051802,23
13,17,3500051802-3500302300,28
13,18,3500051802-3500302300,32
13,19,3500051802-3500302300,31
13,17,3500302300-3500007100,28
