road,year,month,day,interval,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
동해안로,2023,4,1,형산교차로 > 현대제철삼거리,45,45,47,45,42,42,39,37,39,38,37,32,38,38,0,34,36,35,33,35,39,39,38,40
동해안로,2023,4,2,형산교차로 > 현대제철삼거리,44,47,47,46,48,48,40,29,33,36,35,35,35,34,0,36,37,33,33,33,38,44,47,46
동해안로,2023,4,3,형산교차로 > 현대제철삼거리,50,53,53,54,54,46,39,28,32,36,38,38,37,38,0,36,35,36,38,38,39,38,38,45
동해안로,2023,4,4,형산교차로 > 현대제철삼거리,47,47,46,48,46,43,40,28,35,38,37,37,36,34,0,33,36,34,35,37,41,39,40,43
동해안로,2023,4,5,형산교차로 > 현대제철삼거리,51,50,45,46,42,43,38,29,33,36,36,35,36,35,0,34,34,31,31,36,38,39,43,47
동해안로,2023,4,6,형산교차로 > 현대제철삼거리,46,46,46,47,44,42,41,39,39,38,38,36,31,32,0,31,37,34,38,40,40,43,44,47
동해안로,2023,4,7,형산교차로 > 현대제철삼거리,44,51,51,53,52,50,49,45,41,39,38,38,37,37,0,38,38,37,37,38,40,41,41,45
동해안로,2023,4,8,형산교차로 > 현대제철삼거리,44,43,44,48,49,45,37,26,33,37,35,34,32,37,0,37,37,32,30,38,41,39,36,39
동해안로,2023,4,9,형산교차로 > 현대제철삼거리,42,43,42,45,45,45,41,26,31,35,36,36,37,36,0,36,35,34,33,36,38,44,46,47
동해안로,2023,4,10,형산교차로 > 현대제철삼거리,44,46,47,44,44,44,44,38,39,41,36,34,35,38,0,38,38,36,33,39,41,40,41,43
동해안로,2023,4,11,형산교차로 > 현대제철삼거리,48,50,50,51,48,46,41,27,35,35,38,37,33,35,0,36,36,35,36,39,42,40,40,42
동해안로,2023,4,12,형산교차로 > 현대제철삼거리,46,46,45,47,46,45,37,30,36,37,40,35,37,37,0,34,36,34,33,36,42,41,46,48
동해안로,2023,4,13,형산교차로 > 현대제철삼거리,47,43,44,45,46,46,41,40,40,38,38,35,35,36,0,37,36,38,36,42,42,39,46,45
동해안로,2023,4,14,형산교차로 > 현대제철삼거리,51,49,52,52,49,51,48,45,41,38,41,40,38,39,0,39,39,36,35,42,43,39,45,47
동해안로,2023,4,15,형산교차로 > 현대제철삼거리,48,45,46,46,47,45,39,30,33,39,37,33,36,36,0,35,36,34,34,37,40,39,37,38
동해안로,2023,4,16,형산교차로 > 현대제철삼거리,44,49,50,46,46,46,40,28,33,39,38,38,39,36,0,36,37,36,35,35,38,42,42,43
동해안로,2023,4,17,형산교차로 > 현대제철삼거리,45,47,48,49,47,46,39,23,31,36,33,34,36,37,0,36,37,37,34,38,41,41,43,45
동해안로,2023,4,18,형산교차로 > 현대제철삼거리,46,46,47,47,46,45,41,30,32,36,37,36,36,35,0,33,37,38,36,36,37,41,44,47
동해안로,2023,4,19,형산교차로 > 현대제철삼거리,44,47,45,43,42,45,42,28,32,37,38,36,36,35,0,36,36,34,32,38,42,40,40,45
동해안로,2023,4,20,형산교차로 > 현대제철삼거리,45,46,50,50,48,47,42,36,38,40,40,36,35,34,0,32,31,35,36,37,40,42,45,51
동해안로,2023,4,21,형산교차로 > 현대제철삼거리,46,48,48,47,48,49,52,46,42,40,41,40,40,38,0,38,38,38,38,40,44,45,48,48
동해안로,2023,4,22,형산교차로 > 현대제철삼거리,44,45,46,49,45,43,40,31,35,37,33,34,36,35,0,37,36,37,34,36,40,39,40,38
동해안로,2023,4,23,형산교차로 > 현대제철삼거리,40,43,43,44,43,44,40,30,36,39,38,38,38,36,0,35,38,37,33,42,44,44,43,46
동해안로,2023,4,24,형산교차로 > 현대제철삼거리,48,47,48,49,49,48,42,29,36,38,33,36,38,36,0,35,36,39,37,36,37,39,41,47
동해안로,2023,4,25,형산교차로 > 현대제철삼거리,46,46,46,47,46,47,44,27,34,37,38,37,38,36,0,35,35,37,35,36,42,41,41,46
동해안로,2023,4,26,형산교차로 > 현대제철삼거리,44,46,51,52,51,50,45,36,41,39,36,36,37,33,0,36,34,33,34,38,39,44,47,49
동해안로,2023,4,27,형산교차로 > 현대제철삼거리,47,47,46,47,46,46,41,36,39,41,38,36,36,34,0,34,35,37,40,38,41,42,44,45
동해안로,2023,4,28,형산교차로 > 현대제철삼거리,44,45,45,48,49,47,43,41,39,38,41,38,36,30,0,41,41,40,39,39,42,43,43,47
동해안로,2023,4,29,형산교차로 > 현대제철삼거리,43,47,47,47,46,43,39,28,37,37,28,33,33,37,0,37,38,35,34,38,39,40,42,47
동해안로,2023,4,30,형산교차로 > 현대제철삼거리,48,50,50,50,51,50,41,27,33,38,38,36,36,37,0,34,36,33,33,37,39,38,42,48
동해안로,2023,4,1,송내동36722 > 형산교차로,47,49,47,47,46,47,48,48,49,49,46,48,48,47,0,47,48,48,48,46,47,49,48,45
동해안로,2023,4,2,송내동36722 > 형산교차로,49,46,47,49,47,49,46,49,48,47,47,47,47,47,0,47,48,48,48,47,46,47,47,47
동해안로,2023,4,3,송내동36722 > 형산교차로,47,50,52,50,50,52,49,49,48,47,48,48,47,46,0,48,47,48,48,47,47,45,47,48
동해안로,2023,4,4,송내동36722 > 형산교차로,47,46,47,50,48,49,46,47,47,48,48,47,47,48,0,47,48,48,48,44,46,44,44,45
동해안로,2023,4,5,송내동36722 > 형산교차로,46,55,49,47,48,46,42,47,49,48,48,48,47,47,0,48,50,51,48,45,43,49,48,51
동해안로,2023,4,6,송내동36722 > 형산교차로,51,45,47,47,48,47,46,48,47,46,47,46,48,48,0,48,48,48,47,46,49,51,46,48
동해안로,2023,4,7,송내동36722 > 형산교차로,48,48,49,46,48,48,46,45,47,46,47,47,48,48,0,47,48,47,47,45,44,45,44,47
동해안로,2023,4,8,송내동36722 > 형산교차로,48,48,47,47,47,48,47,48,48,47,48,47,47,48,0,47,48,48,48,46,45,47,44,47
동해안로,2023,4,9,송내동36722 > 형산교차로,44,48,49,47,46,48,46,48,47,47,48,48,45,48,0,47,47,48,48,46,47,46,44,48
동해안로,2023,4,10,송내동36722 > 형산교차로,49,47,48,48,49,48,47,48,47,46,47,47,48,48,0,48,47,48,44,45,48,47,45,47
동해안로,2023,4,11,송내동36722 > 형산교차로,47,48,48,48,49,48,48,49,49,49,49,48,48,49,0,49,49,49,49,48,44,48,46,48
동해안로,2023,4,12,송내동36722 > 형산교차로,47,45,46,47,48,48,48,49,48,47,48,48,48,48,0,48,48,48,48,48,48,46,45,47
동해안로,2023,4,13,송내동36722 > 형산교차로,47,48,47,47,46,48,49,49,48,48,46,44,47,47,0,48,47,48,48,47,47,45,43,47
동해안로,2023,4,14,송내동36722 > 형산교차로,51,49,46,49,47,49,49,45,46,46,48,46,48,48,0,48,45,47,47,47,46,46,43,48
동해안로,2023,4,15,송내동36722 > 형산교차로,47,47,49,49,47,49,47,49,49,48,49,49,47,49,0,46,47,47,47,46,44,45,45,47
동해안로,2023,4,16,송내동36722 > 형산교차로,47,47,48,48,48,48,47,48,46,47,48,48,47,48,0,48,48,48,48,47,48,47,45,45
동해안로,2023,4,17,송내동36722 > 형산교차로,48,46,49,47,48,47,47,47,48,48,47,47,48,48,0,48,48,48,48,48,47,47,45,47
동해안로,2023,4,18,송내동36722 > 형산교차로,47,49,47,49,47,48,46,49,49,49,47,48,48,45,0,47,48,48,48,45,49,51,44,48
동해안로,2023,4,19,송내동36722 > 형산교차로,48,47,48,49,47,48,48,49,48,49,49,48,49,49,0,48,48,48,48,46,46,48,45,46
동해안로,2023,4,20,송내동36722 > 형산교차로,48,46,47,47,48,49,49,47,47,47,46,48,48,48,0,48,48,48,46,48,46,53,44,49
동해안로,2023,4,21,송내동36722 > 형산교차로,47,48,49,50,47,49,48,46,47,45,47,48,47,48,0,44,47,47,46,47,42,46,44,46
동해안로,2023,4,22,송내동36722 > 형산교차로,48,48,49,48,47,47,47,48,47,48,48,48,47,47,0,48,47,48,48,45,48,48,43,46
동해안로,2023,4,23,송내동36722 > 형산교차로,49,47,47,47,52,50,48,48,48,48,48,48,48,48,0,48,48,48,48,48,46,49,49,48
동해안로,2023,4,24,송내동36722 > 형산교차로,49,49,49,49,48,49,48,49,49,49,49,49,49,49,0,49,49,49,49,46,47,45,41,48
동해안로,2023,4,25,송내동36722 > 형산교차로,46,46,48,49,47,48,47,48,48,48,48,47,48,48,0,47,48,48,48,46,47,46,46,45
동해안로,2023,4,26,송내동36722 > 형산교차로,48,48,49,50,48,48,46,49,49,47,49,49,49,49,0,48,48,48,48,46,46,47,46,48
동해안로,2023,4,27,송내동36722 > 형산교차로,47,49,48,48,48,48,50,49,43,48,47,46,46,48,0,48,48,48,47,46,46,46,46,50
동해안로,2023,4,28,송내동36722 > 형산교차로,48,46,46,49,49,49,46,47,49,48,48,48,48,47,0,48,48,47,45,46,44,47,44,47
동해안로,2023,4,29,송내동36722 > 형산교차로,48,49,48,49,49,48,46,47,48,46,48,47,48,46,0,48,46,48,48,47,48,46,45,46
동해안로,2023,4,30,송내동36722 > 형산교차로,48,48,48,49,47,50,48,49,49,49,48,49,48,49,0,49,48,49,49,47,47,53,47,46
새천년대로,2023,4,1,공대IC > 공대IC,59,61,64,65,65,65,61,62,60,58,55,57,57,59,0,60,60,57,53,55,58,58,59,65
새천년대로,2023,4,1,공대IC > 공대IC,45,42,44,44,44,42,40,39,42,34,29,33,33,31,0,27,27,23,24,31,46,28,29,34
새천년대로,2023,4,1,공대IC > 공대IC,67,63,61,62,61,59,60,61,60,60,57,59,56,54,0,58,58,59,56,57,57,63,70,68
새천년대로,2023,4,1,공대IC > 공대IC,55,60,66,64,62,58,56,57,64,55,52,50,48,43,0,44,44,46,51,51,45,55,65,69
새천년대로,2023,4,2,공대IC > 공대IC,60,60,59,63,64,65,62,65,60,61,59,59,57,57,0,59,57,54,54,56,58,59,59,60
새천년대로,2023,4,2,공대IC > 공대IC,39,44,44,43,43,43,43,44,42,39,39,34,31,32,0,31,33,32,23,31,30,39,40,40
새천년대로,2023,4,2,공대IC > 공대IC,65,66,65,63,63,63,62,60,62,58,58,59,58,58,0,58,60,59,58,53,57,56,57,60
새천년대로,2023,4,2,공대IC > 공대IC,62,55,60,59,59,59,52,54,59,49,42,41,48,47,0,48,43,43,50,49,58,59,63,63
새천년대로,2023,4,3,공대IC > 공대IC,60,57,58,58,59,60,57,59,57,57,57,56,52,57,0,58,57,53,53,54,55,60,58,59
새천년대로,2023,4,3,공대IC > 공대IC,43,41,40,39,34,33,34,34,33,33,32,31,30,33,0,28,29,28,23,30,32,34,32,32
새천년대로,2023,4,3,공대IC > 공대IC,66,61,54,55,58,61,60,60,57,58,60,59,58,59,0,56,58,57,54,51,57,53,61,65
새천년대로,2023,4,3,공대IC > 공대IC,60,60,60,60,60,61,56,49,57,54,52,49,46,44,0,46,46,44,49,48,50,63,62,60
새천년대로,2023,4,4,공대IC > 공대IC,61,60,63,66,64,65,63,61,62,60,59,59,57,57,0,56,55,52,53,55,56,56,59,60
새천년대로,2023,4,4,공대IC > 공대IC,31,45,46,51,49,49,43,35,35,30,32,34,36,33,0,30,31,28,23,28,28,30,43,41
새천년대로,2023,4,4,공대IC > 공대IC,63,61,59,59,57,55,58,59,59,61,59,62,59,61,0,60,60,56,55,53,60,61,60,63
새천년대로,2023,4,4,공대IC > 공대IC,58,56,58,57,56,54,53,50,53,52,48,49,48,48,0,45,48,46,53,51,55,53,56,51
새천년대로,2023,4,5,공대IC > 공대IC,61,60,60,60,62,61,62,63,62,61,59,58,57,58,0,59,57,55,55,56,57,56,58,56
새천년대로,2023,4,5,공대IC > 공대IC,37,35,37,44,45,44,42,42,42,32,35,34,31,30,0,29,33,28,30,29,30,31,33,33
새천년대로,2023,4,5,공대IC > 공대IC,65,64,62,63,60,61,61,61,62,58,61,60,56,58,0,58,59,57,56,52,54,58,61,62
새천년대로,2023,4,5,공대IC > 공대IC,51,59,63,63,63,65,63,57,54,51,42,40,44,46,0,48,47,47,46,46,50,48,53,62
새천년대로,2023,4,6,공대IC > 공대IC,60,59,60,61,60,60,59,59,60,60,58,58,60,55,0,57,55,56,50,52,54,57,58,59
새천년대로,2023,4,6,공대IC > 공대IC,44,43,44,45,46,45,45,35,36,34,30,30,27,28,0,32,31,28,31,29,31,33,33,39
새천년대로,2023,4,6,공대IC > 공대IC,70,64,60,60,61,60,63,58,62,61,60,62,59,58,0,57,56,57,55,56,57,58,57,60
새천년대로,2023,4,6,공대IC > 공대IC,69,60,64,65,65,63,57,58,48,52,48,44,45,42,0,41,48,44,49,47,48,58,59,58
새천년대로,2023,4,7,공대IC > 공대IC,58,59,59,60,60,59,59,60,62,68,65,63,58,59,0,57,53,53,55,55,56,57,60,61
새천년대로,2023,4,7,공대IC > 공대IC,41,41,41,47,49,42,37,33,42,45,39,35,35,30,0,31,27,31,30,30,32,40,43,45
새천년대로,2023,4,7,공대IC > 공대IC,60,64,64,63,63,60,62,61,62,61,59,60,61,62,0,62,59,58,62,59,54,65,67,68
새천년대로,2023,4,7,공대IC > 공대IC,59,63,63,66,67,60,57,54,56,58,49,46,49,43,0,49,43,40,43,49,53,61,61,54
새천년대로,2023,4,8,공대IC > 공대IC,61,62,61,57,61,60,61,61,60,60,59,60,59,56,0,56,55,52,56,55,58,59,58,64
새천년대로,2023,4,8,공대IC > 공대IC,41,38,39,41,38,40,42,44,42,37,35,30,31,33,0,27,31,30,28,28,28,31,36,36
새천년대로,2023,4,8,공대IC > 공대IC,73,71,72,72,72,72,59,58,58,62,59,60,55,60,0,59,60,59,59,56,59,62,68,69
새천년대로,2023,4,8,공대IC > 공대IC,58,61,62,61,60,64,69,58,63,52,51,49,45,47,0,42,46,51,50,55,48,54,60,60
새천년대로,2023,4,9,공대IC > 공대IC,60,59,58,60,59,59,59,58,59,60,58,60,58,60,0,54,58,55,53,56,57,58,59,59
새천년대로,2023,4,9,공대IC > 공대IC,40,32,31,33,32,30,38,42,38,35,36,28,27,27,0,27,31,23,21,28,36,39,37,42
새천년대로,2023,4,9,공대IC > 공대IC,68,66,65,66,64,62,61,66,61,60,64,59,53,57,0,58,58,57,53,58,61,55,55,66
새천년대로,2023,4,9,공대IC > 공대IC,62,58,59,60,60,59,54,58,57,44,46,44,42,46,0,41,42,45,49,52,50,48,53,56
새천년대로,2023,4,10,공대IC > 공대IC,64,62,58,59,64,64,60,60,57,58,57,51,56,57,0,54,54,55,53,55,61,60,63,63
새천년대로,2023,4,10,공대IC > 공대IC,53,53,53,54,53,52,48,38,33,34,39,37,33,33,0,24,26,28,29,25,35,41,42,42
새천년대로,2023,4,10,공대IC > 공대IC,68,68,66,67,61,62,61,57,60,59,60,61,59,60,0,54,55,52,44,44,51,53,60,63
새천년대로,2023,4,10,공대IC > 공대IC,57,64,64,61,58,61,67,57,62,57,48,45,55,52,0,41,39,45,51,52,49,53,55,62
새천년대로,2023,4,11,공대IC > 공대IC,64,65,66,65,67,66,64,64,55,59,59,58,57,56,0,52,53,57,57,58,58,60,59,63
새천년대로,2023,4,11,공대IC > 공대IC,42,45,46,46,47,48,44,38,34,31,28,34,38,35,0,34,33,34,27,25,30,33,29,35
새천년대로,2023,4,11,공대IC > 공대IC,63,59,58,57,57,58,65,64,59,58,56,49,57,61,0,64,62,60,54,55,58,62,61,60
새천년대로,2023,4,11,공대IC > 공대IC,66,68,66,65,66,64,65,56,59,54,48,48,53,42,0,44,48,43,46,59,62,41,51,53
새천년대로,2023,4,12,공대IC > 공대IC,62,58,62,66,63,63,63,63,61,60,52,53,56,55,0,57,58,56,53,54,58,58,56,57
새천년대로,2023,4,12,공대IC > 공대IC,37,39,39,42,42,42,39,41,41,30,34,33,31,30,0,29,29,30,31,33,33,33,42,38
새천년대로,2023,4,12,공대IC > 공대IC,63,62,60,61,59,54,65,64,65,63,61,60,58,52,0,61,57,49,59,62,58,60,58,61
새천년대로,2023,4,12,공대IC > 공대IC,56,62,62,63,65,64,66,63,56,58,47,47,44,50,0,54,42,45,50,56,57,56,56,58
새천년대로,2023,4,13,공대IC > 공대IC,59,60,59,61,61,62,63,62,59,57,55,59,57,57,0,57,55,55,53,54,56,57,58,58
새천년대로,2023,4,13,공대IC > 공대IC,42,42,45,47,47,51,52,50,39,35,35,35,28,28,0,29,30,31,31,28,29,32,36,36
새천년대로,2023,4,13,공대IC > 공대IC,61,63,52,54,63,63,66,59,60,57,63,60,61,54,0,50,55,59,55,54,53,60,57,56
새천년대로,2023,4,13,공대IC > 공대IC,58,60,59,60,61,65,67,53,49,50,45,50,48,45,0,41,45,47,49,47,45,50,59,57
새천년대로,2023,4,14,공대IC > 공대IC,60,64,66,62,66,65,64,63,65,62,58,59,59,58,0,57,53,55,58,59,55,51,61,61
새천년대로,2023,4,14,공대IC > 공대IC,41,40,40,38,43,37,44,37,38,35,40,32,34,34,0,32,30,30,28,31,38,44,44,40
새천년대로,2023,4,14,공대IC > 공대IC,67,65,63,63,64,62,61,63,65,63,58,57,63,61,0,59,58,60,62,59,60,61,64,67
새천년대로,2023,4,14,공대IC > 공대IC,58,60,62,62,63,64,61,56,54,52,52,49,52,45,0,48,51,49,52,53,50,51,51,54
새천년대로,2023,4,15,공대IC > 공대IC,62,63,61,62,62,62,63,58,59,59,58,58,58,58,0,58,57,50,53,53,53,57,61,62
새천년대로,2023,4,15,공대IC > 공대IC,38,41,40,40,40,41,41,39,40,40,37,36,32,28,0,33,32,31,30,28,31,30,32,35
새천년대로,2023,4,15,공대IC > 공대IC,70,70,71,71,70,69,58,55,57,62,61,61,63,59,0,57,60,60,54,54,57,58,67,61
새천년대로,2023,4,15,공대IC > 공대IC,55,56,58,59,58,57,57,60,58,54,52,48,46,50,0,44,40,43,42,41,40,52,48,50
새천년대로,2023,4,16,공대IC > 공대IC,61,63,62,59,61,60,59,58,58,59,58,59,59,58,0,57,56,53,56,55,59,59,60,63
새천년대로,2023,4,16,공대IC > 공대IC,40,44,43,43,45,46,41,41,38,37,37,34,34,31,0,31,27,30,30,33,38,41,40,41
새천년대로,2023,4,16,공대IC > 공대IC,54,49,58,58,57,63,59,57,63,61,57,57,55,56,0,60,64,61,58,60,57,65,68,70
새천년대로,2023,4,16,공대IC > 공대IC,52,55,57,57,57,55,55,58,53,53,51,49,47,48,0,53,49,54,44,52,51,56,58,65
새천년대로,2023,4,17,공대IC > 공대IC,61,59,60,59,63,64,65,63,57,56,59,60,59,58,0,51,53,56,52,55,58,59,60,68
새천년대로,2023,4,17,공대IC > 공대IC,39,44,46,50,50,50,43,32,33,35,35,35,34,33,0,28,38,35,26,31,34,39,45,45
새천년대로,2023,4,17,공대IC > 공대IC,70,67,66,65,60,59,63,61,63,61,60,58,59,60,0,60,56,61,61,50,53,59,61,72
새천년대로,2023,4,17,공대IC > 공대IC,60,56,55,56,54,57,57,58,58,48,44,46,45,43,0,47,45,46,46,43,48,49,62,58
새천년대로,2023,4,18,공대IC > 공대IC,66,65,66,67,63,63,65,63,56,56,63,59,59,60,0,53,53,53,53,56,56,59,62,58
새천년대로,2023,4,18,공대IC > 공대IC,43,42,44,50,49,48,49,48,35,36,34,31,34,30,0,31,31,28,23,31,34,37,41,41
새천년대로,2023,4,18,공대IC > 공대IC,66,62,59,59,57,59,61,62,59,64,60,59,60,57,0,59,53,59,52,56,60,56,53,58
새천년대로,2023,4,18,공대IC > 공대IC,55,56,57,57,56,54,55,55,58,56,52,57,46,47,0,47,48,47,50,56,54,54,50,50
새천년대로,2023,4,19,공대IC > 공대IC,58,59,57,60,64,60,60,62,62,59,59,58,56,58,0,57,55,55,56,57,57,54,55,52
새천년대로,2023,4,19,공대IC > 공대IC,43,44,42,43,42,43,43,41,37,33,34,35,31,30,0,32,30,27,24,32,30,33,39,40
새천년대로,2023,4,19,공대IC > 공대IC,64,62,60,61,61,61,59,60,60,59,56,55,62,60,0,56,60,58,58,55,54,57,65,67
새천년대로,2023,4,19,공대IC > 공대IC,49,47,47,47,59,62,57,56,55,57,50,50,43,48,0,47,45,46,47,48,53,50,61,69
새천년대로,2023,4,20,공대IC > 공대IC,55,57,60,61,61,62,64,62,60,57,58,56,53,57,0,57,54,52,50,51,56,56,55,53
새천년대로,2023,4,20,공대IC > 공대IC,47,49,48,42,47,49,44,36,37,37,34,28,29,34,0,28,32,28,29,30,33,31,37,41
새천년대로,2023,4,20,공대IC > 공대IC,66,67,67,67,65,66,66,63,63,56,62,63,59,52,0,57,57,59,59,52,51,54,58,57
새천년대로,2023,4,20,공대IC > 공대IC,69,66,70,71,66,62,59,58,59,51,47,45,48,44,0,43,52,47,45,44,46,46,42,54
새천년대로,2023,4,21,공대IC > 공대IC,55,59,59,60,61,62,61,63,57,58,58,58,57,58,0,57,54,57,58,49,59,59,59,61
새천년대로,2023,4,21,공대IC > 공대IC,44,45,43,45,47,49,47,40,36,41,38,34,37,36,0,36,29,32,31,33,33,38,49,49
새천년대로,2023,4,21,공대IC > 공대IC,59,59,61,59,59,65,64,61,60,61,55,60,59,60,0,59,58,61,59,59,56,62,63,63
새천년대로,2023,4,21,공대IC > 공대IC,63,60,65,64,59,60,56,53,52,51,51,49,48,43,0,43,44,52,52,52,56,61,58,59
새천년대로,2023,4,22,공대IC > 공대IC,62,61,62,61,61,61,60,61,60,59,61,58,59,58,0,55,56,53,52,55,53,57,60,61
새천년대로,2023,4,22,공대IC > 공대IC,43,38,37,39,41,44,40,42,43,35,31,31,30,30,0,34,30,29,24,26,28,32,34,34
새천년대로,2023,4,22,공대IC > 공대IC,71,73,73,73,66,64,63,58,59,61,61,60,60,57,0,57,58,59,54,56,60,64,64,65
새천년대로,2023,4,22,공대IC > 공대IC,63,62,62,61,57,61,66,60,56,56,51,47,46,46,0,42,40,47,50,45,43,49,56,59
새천년대로,2023,4,23,공대IC > 공대IC,59,60,59,60,60,59,59,61,59,57,59,58,57,56,0,59,58,55,55,55,56,58,59,60
새천년대로,2023,4,23,공대IC > 공대IC,44,47,45,47,45,46,41,41,39,38,38,28,38,37,0,27,34,29,27,32,36,40,43,42
새천년대로,2023,4,23,공대IC > 공대IC,64,65,66,65,63,64,66,64,62,58,60,55,59,58,0,57,59,58,54,46,51,50,52,57
새천년대로,2023,4,23,공대IC > 공대IC,54,56,56,56,54,58,60,54,51,48,40,46,45,50,0,50,49,56,52,53,51,51,50,54
새천년대로,2023,4,24,공대IC > 공대IC,58,56,59,59,60,60,62,62,61,55,58,57,59,59,0,59,57,57,56,58,58,58,58,58
새천년대로,2023,4,24,공대IC > 공대IC,45,46,53,52,52,52,42,32,37,25,26,29,23,28,0,31,28,27,27,29,35,34,42,48
새천년대로,2023,4,24,공대IC > 공대IC,61,59,62,61,59,61,60,59,62,59,58,56,59,61,0,57,60,60,57,50,55,53,67,61
새천년대로,2023,4,24,공대IC > 공대IC,56,56,63,61,60,64,55,52,59,56,49,45,50,49,0,39,47,47,47,42,38,45,49,53
새천년대로,2023,4,25,공대IC > 공대IC,59,57,61,60,57,57,58,61,56,61,60,60,59,58,0,53,54,58,55,57,60,58,58,59
새천년대로,2023,4,25,공대IC > 공대IC,47,44,46,50,51,52,42,35,35,35,33,33,33,34,0,31,31,28,26,26,27,30,41,52
새천년대로,2023,4,25,공대IC > 공대IC,59,66,59,58,57,58,68,59,52,57,63,63,62,62,0,57,56,56,56,57,62,58,59,70
새천년대로,2023,4,25,공대IC > 공대IC,53,63,61,59,60,67,59,53,51,50,50,51,47,51,0,39,50,46,49,52,54,59,54,62
새천년대로,2023,4,26,공대IC > 공대IC,62,61,63,67,65,69,68,65,56,52,56,56,57,59,0,59,58,56,55,56,56,55,57,57
새천년대로,2023,4,26,공대IC > 공대IC,47,46,45,47,46,49,39,34,33,34,35,33,28,30,0,29,32,26,24,28,31,32,34,35
새천년대로,2023,4,26,공대IC > 공대IC,67,64,62,63,63,63,64,62,65,61,61,54,58,57,0,57,58,54,55,60,62,63,62,66
새천년대로,2023,4,26,공대IC > 공대IC,56,54,54,53,55,60,64,57,67,56,47,46,44,45,0,51,44,41,46,53,50,58,63,64
새천년대로,2023,4,27,공대IC > 공대IC,57,62,60,56,61,62,59,63,60,58,57,58,57,57,0,55,55,56,57,56,57,58,57,60
새천년대로,2023,4,27,공대IC > 공대IC,36,44,44,46,48,50,46,40,41,35,33,26,32,33,0,32,30,32,32,31,33,32,39,48
새천년대로,2023,4,27,공대IC > 공대IC,68,66,67,67,65,67,68,64,62,64,63,58,55,59,0,54,55,61,63,60,54,58,59,62
새천년대로,2023,4,27,공대IC > 공대IC,63,62,62,64,59,62,62,65,55,46,50,51,45,45,0,43,46,47,51,44,44,50,53,57
새천년대로,2023,4,28,공대IC > 공대IC,57,57,57,57,58,62,61,63,62,59,59,57,59,57,0,59,57,56,55,54,57,57,61,62
새천년대로,2023,4,28,공대IC > 공대IC,47,45,45,46,48,49,48,44,37,40,41,36,34,37,0,33,30,32,32,33,36,39,42,40
새천년대로,2023,4,28,공대IC > 공대IC,64,67,64,62,63,62,61,65,59,54,63,53,60,63,0,60,58,60,60,59,62,63,68,66
새천년대로,2023,4,28,공대IC > 공대IC,59,56,61,66,59,57,56,54,52,54,61,51,47,49,0,41,43,46,54,53,48,49,48,49
새천년대로,2023,4,29,공대IC > 공대IC,59,58,55,59,57,58,58,62,59,57,55,59,57,58,0,59,58,56,56,56,55,57,56,61
새천년대로,2023,4,29,공대IC > 공대IC,42,42,43,43,43,43,44,43,44,34,29,28,29,31,0,32,31,31,27,32,31,31,31,33
새천년대로,2023,4,29,공대IC > 공대IC,72,70,62,61,63,63,60,61,56,59,61,56,61,57,0,59,54,45,52,55,56,57,57,57
새천년대로,2023,4,29,공대IC > 공대IC,60,60,53,54,60,61,57,53,54,52,48,47,49,46,0,51,50,44,45,44,43,42,49,64
새천년대로,2023,4,30,공대IC > 공대IC,59,59,58,60,61,58,58,60,60,55,57,62,59,58,0,58,58,56,55,52,53,55,58,60
새천년대로,2023,4,30,공대IC > 공대IC,44,45,38,35,37,35,41,35,28,29,35,35,37,29,0,32,33,34,29,25,34,37,42,47
새천년대로,2023,4,30,공대IC > 공대IC,62,62,63,55,57,65,64,58,64,58,65,63,56,55,0,62,60,58,59,55,55,58,58,59
새천년대로,2023,4,30,공대IC > 공대IC,64,62,65,65,60,57,52,60,50,48,47,44,47,46,0,50,48,49,47,55,50,45,47,66
새천년대로,2023,4,1,공대IC > 예수비전교회,30,31,34,37,37,37,33,28,27,27,27,28,27,29,0,29,24,22,23,23,24,23,24,26
새천년대로,2023,4,2,공대IC > 예수비전교회,29,37,46,49,50,50,49,49,41,30,30,30,30,30,0,25,25,17,14,22,22,24,27,26
새천년대로,2023,4,3,공대IC > 예수비전교회,32,38,38,38,38,38,38,38,38,28,25,26,26,26,0,19,19,18,20,22,26,27,29,29
새천년대로,2023,4,4,공대IC > 예수비전교회,29,32,38,39,38,38,38,38,38,36,19,22,28,24,0,19,20,23,20,22,25,25,25,30
새천년대로,2023,4,5,공대IC > 예수비전교회,35,42,37,31,48,47,47,47,46,37,37,35,37,33,0,29,29,28,29,25,23,23,23,25
새천년대로,2023,4,6,공대IC > 예수비전교회,27,29,30,31,38,38,38,38,38,38,38,32,29,29,0,25,23,22,14,18,20,24,25,34
새천년대로,2023,4,7,공대IC > 예수비전교회,39,40,38,39,38,40,40,38,38,38,38,38,19,16,0,18,18,19,19,19,21,21,24,28
새천년대로,2023,4,8,공대IC > 예수비전교회,30,34,36,48,48,51,56,48,38,37,37,34,29,25,0,26,26,26,26,25,29,29,29,31
새천년대로,2023,4,9,공대IC > 예수비전교회,34,35,35,37,46,47,55,52,52,42,35,35,35,35,0,35,35,35,24,25,28,28,27,29
새천년대로,2023,4,10,공대IC > 예수비전교회,32,34,35,45,58,59,60,58,58,58,58,58,34,30,0,31,27,23,20,23,20,23,28,32
