road,year,month,day,interval,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
새천년대로,2023,4,7,창포사거리 > 장성초등학교,235,171,95,72,95,250,455,578,832,1057,1186,1171,1240,1262,1252,1225,995,1013,891,830,752,583,405,199
새천년대로,2023,4,7,포항온천 > 두산위브,133,106,81,65,62,161,262,362,523,667,819,850,853,998,943,1011,941,944,887,670,544,353,240,148
새천년대로,2023,4,7,두산위브 > 포항온천,120,101,77,60,61,93,185,318,488,553,659,578,652,684,679,625,636,628,615,499,417,323,187,130
새천년대로,2023,4,7,장성초등학교 > 두산위브,253,179,122,85,101,143,328,477,695,830,1193,1059,1339,1190,1244,1176,1241,1152,1159,859,796,630,424,244
새천년대로,2023,4,7,두산위브 > 장성초등학교,225,155,87,71,70,163,304,431,702,940,1033,1074,1186,1317,1294,1312,1199,1120,1126,886,728,512,376,183
새천년대로,2023,4,8,MBC > 대잠사거리,172,98,58,53,87,183,367,853,1382,1087,982,1017,966,1084,1166,1178,1202,1428,1362,1014,844,779,585,0
새천년대로,2023,4,8,대잠사거리 > MBC,123,56,45,44,79,170,487,884,839,924,965,988,1057,975,929,1045,1015,1098,1054,695,564,493,357,0
새천년대로,2023,4,8,효자사거리 > 대잠사거리,115,40,49,47,93,182,545,1005,1140,822,814,862,924,807,797,875,861,907,931,605,498,455,327,0
새천년대로,2023,4,8,대잠사거리 > 효자사거리,152,101,61,42,66,129,244,557,922,868,874,883,865,950,966,1003,1020,1194,1198,835,677,637,465,0
새천년대로,2023,4,8,포항시청 > 대잠사거리,45,34,13,0,0,0,0,0,93,642,694,703,647,699,646,731,696,833,803,402,362,298,169,0
새천년대로,2023,4,8,대잠사거리 > 포항시청,78,40,30,0,0,0,0,0,55,724,811,810,719,799,776,839,910,1284,1304,750,474,401,292,0
새천년대로,2023,4,8,용흥고가 > 양학사거리,214,86,61,83,132,598,1789,2417,2690,2005,1809,1755,1743,1811,1833,1778,1815,1950,1823,1271,969,915,698,0
새천년대로,2023,4,8,양학사거리 > 용흥고가,276,174,107,82,145,273,619,1088,1478,1581,1736,1800,1657,1781,1826,2050,2074,2315,2155,1508,1288,1236,885,0
새천년대로,2023,4,8,이동고가차도 아래 > 양학사거리,303,198,125,102,164,318,717,1200,1582,1496,1698,1750,1663,1773,1795,1999,2027,2280,2161,1637,1366,1353,961,0
새천년대로,2023,4,8,양학사거리 > 이동고가차도 아래,222,91,66,80,129,569,1667,2303,2527,1998,1840,1771,1817,1809,1822,1787,1857,1945,1800,1255,1004,939,719,0
새천년대로,2023,4,8,사격장 > 용흥육교,173,82,53,71,150,507,1429,1902,2098,1663,1363,1293,1273,1372,1283,1352,1411,1426,1322,911,737,491,0,0
새천년대로,2023,4,8,용흥육교 > 사격장,115,89,57,44,93,212,770,1143,1291,1121,1332,1327,1435,1503,1597,1787,1817,1803,1511,1142,907,655,0,0
새천년대로,2023,4,8,사격장 > 우현사거리,249,170,107,99,201,420,1052,1549,1931,1694,1714,1880,1815,1818,1832,2114,2216,2284,2280,1748,1423,1494,995,0
새천년대로,2023,4,8,우현사거리 > 사격장,178,91,68,75,120,473,1353,2086,2021,1772,1618,1549,1539,1605,1600,1687,1749,1684,1496,918,806,809,572,0
새천년대로,2023,4,8,영신고 > 우현사거리,102,70,43,54,120,310,670,1120,1479,1349,1147,1115,1129,1231,1194,1355,1509,1657,1518,774,532,485,310,0
새천년대로,2023,4,8,우현사거리 > 영신고,173,104,73,77,177,354,967,1582,1529,1268,1279,1310,1280,1282,1304,1488,1531,1548,1464,1067,826,831,591,0
새천년대로,2023,4,8,우현사거리 > 포항고등학교,205,144,69,68,106,256,537,936,1630,1301,1286,1544,1486,1496,1489,1698,1971,2041,2149,1520,1238,1209,747,0
새천년대로,2023,4,8,포항고등학교 > 우현사거리,187,102,74,74,139,434,1178,1922,1431,1425,1306,1337,1241,1338,1305,1323,1323,1213,1171,872,768,778,572,0
새천년대로,2023,4,8,장성초등학교 > 창포사거리,162,122,56,58,93,218,498,844,1553,1139,1200,1287,1344,1238,1354,1464,1718,1712,1835,1296,1046,982,638,0
새천년대로,2023,4,8,창포사거리 > 장성초등학교,138,90,49,70,140,430,1024,1618,1625,1363,1249,1195,1192,1252,1276,1265,1279,1228,1256,914,776,737,538,0
새천년대로,2023,4,8,포항온천 > 두산위브,76,46,43,31,76,305,596,868,1217,1091,947,899,915,944,1009,1039,1126,1310,1222,774,618,523,378,0
새천년대로,2023,4,8,두산위브 > 포항온천,95,47,32,32,112,104,344,599,847,727,686,649,698,705,688,790,813,905,868,636,456,428,283,0
새천년대로,2023,4,8,장성초등학교 > 두산위브,140,77,51,45,149,255,613,1058,1641,1323,1243,1184,1284,1208,1285,1354,1436,1393,1410,1080,925,827,556,0
새천년대로,2023,4,8,두산위브 > 장성초등학교,118,68,48,38,68,267,653,1072,1517,1242,1174,1110,1235,1187,1320,1383,1509,1565,1519,1035,895,771,569,0
새천년대로,2023,4,9,MBC > 대잠사거리,190,119,77,63,90,171,363,843,1390,1173,1049,1093,1043,1165,1278,1193,1276,1321,1408,1057,975,828,645,445
새천년대로,2023,4,9,대잠사거리 > MBC,108,91,63,44,64,201,605,1022,1082,940,961,1018,1023,1003,990,1004,1048,1040,1085,753,719,560,375,248
새천년대로,2023,4,9,효자사거리 > 대잠사거리,84,70,51,40,64,194,549,973,1143,859,857,890,908,886,898,838,914,927,1002,662,620,465,343,196
새천년대로,2023,4,9,대잠사거리 > 효자사거리,187,118,80,71,89,156,327,736,1184,957,874,955,939,965,1046,1004,1093,1169,1219,882,825,682,556,369
새천년대로,2023,4,9,포항시청 > 대잠사거리,43,35,31,26,17,370,1237,988,1006,674,604,665,685,739,711,709,695,792,852,488,406,355,172,129
새천년대로,2023,4,9,대잠사거리 > 포항시청,92,61,46,48,82,160,473,695,772,763,738,818,799,801,832,891,843,1133,1376,774,538,474,305,167
새천년대로,2023,4,9,용흥고가 > 양학사거리,179,123,111,87,146,595,1735,2346,2680,1995,1791,1728,1711,1892,1925,1817,1871,1991,1962,1301,1078,1026,760,438
새천년대로,2023,4,9,양학사거리 > 용흥고가,305,218,161,152,192,301,753,1273,1723,1679,1678,1806,1780,1821,1891,2020,2073,2231,2162,1636,1403,1339,982,670
새천년대로,2023,4,9,이동고가차도 아래 > 양학사거리,333,240,175,156,177,306,712,1185,1528,1620,1596,1759,1752,1759,1825,1973,2009,2207,2149,1775,1488,1444,1064,729
새천년대로,2023,4,9,양학사거리 > 이동고가차도 아래,189,133,119,99,173,663,1801,2411,2701,2006,1810,1763,1730,1895,1936,1803,1874,1969,1955,1309,1131,1069,785,446
새천년대로,2023,4,9,사격장 > 용흥육교,0,0,0,0,0,0,0,0,0,539,1367,1284,1213,1471,1464,1410,1466,1556,1426,974,815,839,652,373
새천년대로,2023,4,9,용흥육교 > 사격장,0,0,0,0,0,0,0,0,0,81,333,340,378,416,420,479,444,449,444,265,196,162,127,66
새천년대로,2023,4,9,사격장 > 우현사거리,291,243,137,112,204,403,1011,1492,1977,1818,1747,1838,1834,1972,1902,2133,2245,2298,2255,1976,1629,1558,1104,749
새천년대로,2023,4,9,우현사거리 > 사격장,205,100,100,82,133,459,1302,2071,2079,1815,1645,1524,1468,1604,1701,1676,1709,1710,1642,1023,914,879,643,409
새천년대로,2023,4,9,영신고 > 우현사거리,39,34,15,9,13,111,401,714,902,713,644,619,613,673,684,767,784,904,824,472,299,266,156,94
새천년대로,2023,4,9,우현사거리 > 영신고,175,135,77,96,155,342,938,1448,1445,1239,1168,1203,1215,1260,1295,1405,1438,1597,1494,1096,911,867,617,387
새천년대로,2023,4,9,우현사거리 > 포항고등학교,220,181,113,69,120,238,502,908,1500,1137,1245,1369,1502,1649,1621,1768,1846,2021,2099,1733,1403,1339,894,595
새천년대로,2023,4,9,포항고등학교 > 우현사거리,218,101,101,85,144,394,1116,1842,1398,1410,1315,1271,1204,1356,1379,1367,1369,1234,1255,894,883,867,689,407
새천년대로,2023,4,9,장성초등학교 > 창포사거리,199,154,111,65,106,240,459,879,1490,1184,1252,1270,1332,1398,1470,1543,1704,1713,1869,1439,1167,1094,747,520
새천년대로,2023,4,9,창포사거리 > 장성초등학교,183,97,85,94,145,436,956,1509,1654,1401,1220,1134,1100,1268,1289,1258,1391,1255,1279,940,826,800,629,368
새천년대로,2023,4,9,포항온천 > 두산위브,100,64,65,46,93,285,561,885,1268,1105,892,883,855,1006,1003,1032,1139,1297,1177,882,672,592,381,214
새천년대로,2023,4,9,두산위브 > 포항온천,95,63,57,39,88,117,325,579,844,754,682,704,660,729,721,810,824,889,905,637,491,464,308,209
새천년대로,2023,4,9,장성초등학교 > 두산위브,182,125,82,54,137,263,643,1089,1623,1328,1298,1288,1287,1331,1320,1350,1470,1398,1495,1173,1003,897,651,442
새천년대로,2023,4,9,두산위브 > 장성초등학교,160,91,82,58,95,247,597,1032,1568,1267,1108,1112,1178,1264,1338,1401,1507,1597,1501,1043,1000,860,587,326
새천년대로,2023,4,10,MBC > 대잠사거리,313,156,97,82,111,150,294,441,718,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
새천년대로,2023,4,10,대잠사거리 > MBC,191,129,93,60,85,162,393,558,595,386,196,215,263,279,238,286,282,255,250,174,145,105,87,0
새천년대로,2023,4,10,효자사거리 > 대잠사거리,175,111,87,49,82,154,371,538,563,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
새천년대로,2023,4,10,대잠사거리 > 효자사거리,259,146,106,83,109,132,283,409,629,359,179,177,176,200,181,215,167,199,147,136,95,54,41,0
새천년대로,2023,4,10,포항시청 > 대잠사거리,73,54,27,26,50,188,433,425,387,403,477,545,616,584,558,588,664,613,597,358,298,224,129,0
새천년대로,2023,4,10,대잠사거리 > 포항시청,123,79,55,46,78,135,366,479,445,534,626,637,673,659,694,838,698,804,630,600,340,317,231,0
새천년대로,2023,4,10,용흥고가 > 양학사거리,321,210,135,104,166,462,989,1179,1333,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
새천년대로,2023,4,10,양학사거리 > 용흥고가,496,315,253,188,264,321,634,821,1027,613,264,240,239,257,254,256,235,227,256,125,102,87,62,0
새천년대로,2023,4,10,이동고가차도 아래 > 양학사거리,572,360,278,202,248,318,633,805,958,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
새천년대로,2023,4,10,양학사거리 > 이동고가차도 아래,358,237,158,121,188,499,1026,1222,1350,687,176,193,192,189,188,150,153,165,138,119,85,73,53,0
새천년대로,2023,4,10,사격장 > 용흥육교,304,157,98,69,213,376,770,918,1021,1290,1280,1336,1312,1342,1397,1424,1335,1362,1105,980,767,645,513,0
새천년대로,2023,4,10,용흥육교 > 사격장,52,22,27,17,22,54,171,185,166,248,257,297,361,386,419,477,418,368,322,188,149,110,75,0
새천년대로,2023,4,10,사격장 > 우현사거리,524,329,261,182,261,405,813,1000,1180,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
새천년대로,2023,4,10,우현사거리 > 사격장,333,173,129,65,184,349,804,1027,1127,727,440,424,427,421,499,552,525,547,388,198,107,99,73,0
새천년대로,2023,4,10,영신고 > 우현사거리,115,83,47,44,79,200,453,520,738,886,1078,1185,1228,1176,1172,1310,1275,1257,933,679,393,319,198,0
새천년대로,2023,4,10,우현사거리 > 영신고,300,175,161,130,193,335,745,990,951,630,290,318,341,376,432,425,449,417,321,241,198,119,84,0
새천년대로,2023,4,10,우현사거리 > 포항고등학교,420,262,167,128,164,236,430,513,822,1010,1346,1671,1643,1645,1685,1853,1802,1907,1659,1428,1129,959,620,0
새천년대로,2023,4,10,포항고등학교 > 우현사거리,353,193,141,84,186,322,688,874,897,1281,1390,1459,1361,1506,1396,1375,1266,1259,1143,961,829,711,554,0
새천년대로,2023,4,10,장성초등학교 > 창포사거리,362,232,167,101,143,228,419,489,762,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
새천년대로,2023,4,10,창포사거리 > 장성초등학교,281,167,117,78,184,341,560,747,889,443,182,205,174,197,183,168,210,195,179,133,100,87,55,0
새천년대로,2023,4,10,포항온천 > 두산위브,169,109,77,42,114,197,384,488,559,846,856,1029,917,969,1006,1057,1012,1080,928,772,621,423,329,0
새천년대로,2023,4,10,두산위브 > 포항온천,162,109,106,45,118,123,260,400,448,370,254,246,268,289,274,299,315,319,264,209,155,123,85,0
새천년대로,2023,4,10,장성초등학교 > 두산위브,340,186,147,68,176,234,487,597,761,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
새천년대로,2023,4,10,두산위브 > 장성초등학교,233,148,98,57,127,212,397,537,727,976,1113,1226,1273,1281,1299,1317,1351,1317,1230,1013,847,642,509,0
새천년대로,2023,4,11,MBC > 대잠사거리,0,0,0,0,0,0,0,0,0,387,948,995,931,1127,1155,1087,1193,1418,1316,1034,884,813,543,0
새천년대로,2023,4,11,대잠사거리 > MBC,31,16,11,28,7,35,98,159,316,568,950,1016,1023,973,979,1019,1003,1106,1083,740,624,520,365,0
새천년대로,2023,4,11,효자사거리 > 대잠사거리,0,0,0,0,0,0,0,0,0,325,794,852,833,846,817,877,874,963,956,628,528,455,308,0
새천년대로,2023,4,11,대잠사거리 > 효자사거리,26,17,11,18,13,33,80,185,251,419,790,873,856,965,941,919,973,1228,1151,900,737,685,442,0
새천년대로,2023,4,11,포항시청 > 대잠사거리,46,29,13,22,25,331,1176,1094,1211,899,629,634,721,696,668,721,696,853,814,474,364,304,194,0
새천년대로,2023,4,11,대잠사거리 > 포항시청,83,56,52,89,80,144,461,659,755,737,731,773,795,791,788,856,912,1332,1282,778,506,400,297,0
새천년대로,2023,4,11,용흥고가 > 양학사거리,0,0,0,0,0,0,0,0,0,784,1813,1747,1677,1884,1778,1811,1862,1980,1863,1226,1053,1089,730,0
새천년대로,2023,4,11,양학사거리 > 용흥고가,22,10,13,16,22,44,136,200,337,790,1557,1747,1790,1804,1868,1943,2048,2319,2185,1625,1377,1275,893,0
새천년대로,2023,4,11,이동고가차도 아래 > 양학사거리,0,0,0,0,0,0,0,0,0,597,1483,1713,1761,1790,1854,1852,2000,2248,2146,1728,1454,1356,975,0
새천년대로,2023,4,11,양학사거리 > 이동고가차도 아래,33,20,19,16,27,97,177,207,262,960,1848,1748,1706,1912,1841,1815,1886,2010,1864,1227,1052,1111,732,0
새천년대로,2023,4,11,사격장 > 용흥육교,165,88,49,86,153,516,1344,1892,2146,1612,1323,1225,1232,1392,1316,1306,1379,1424,1310,943,794,863,581,0
새천년대로,2023,4,11,용흥육교 > 사격장,31,9,7,12,18,57,178,285,396,358,374,408,369,428,429,462,489,456,437,204,161,149,88,0
새천년대로,2023,4,11,사격장 > 우현사거리,0,0,0,0,0,0,0,0,0,604,1732,1767,1828,1792,1888,2079,2170,2316,2254,1815,1479,1514,1068,0
새천년대로,2023,4,11,우현사거리 > 사격장,10,8,1,5,10,88,383,650,663,1014,1595,1554,1453,1651,1609,1669,1732,1738,1527,1005,870,937,629,0
새천년대로,2023,4,11,영신고 > 우현사거리,128,83,32,54,115,306,663,1318,1807,1524,1313,1289,1231,1249,1253,1433,1775,2011,1587,586,443,387,205,0
새천년대로,2023,4,11,우현사거리 > 영신고,36,20,17,33,45,86,200,326,458,633,1246,1248,1247,1321,1352,1450,1487,1534,1504,1061,813,842,615,0
새천년대로,2023,4,11,우현사거리 > 포항고등학교,278,153,89,94,97,224,528,909,1663,1335,1373,1461,1526,1540,1590,1773,1960,2121,2160,1560,1294,1239,819,0
새천년대로,2023,4,11,포항고등학교 > 우현사거리,203,117,72,93,178,435,1109,1859,1465,1495,1286,1250,1162,1409,1340,1347,1361,1209,1161,895,802,918,637,0
새천년대로,2023,4,11,장성초등학교 > 창포사거리,0,0,0,0,0,0,0,0,0,440,1247,1235,1442,1327,1365,1540,1768,1739,1867,1283,1132,1067,714,0
새천년대로,2023,4,11,창포사거리 > 장성초등학교,25,6,12,13,15,39,61,150,270,682,1179,1182,1120,1288,1242,1255,1283,1295,1241,906,810,817,616,0
새천년대로,2023,4,11,포항온천 > 두산위브,95,58,39,39,86,239,551,822,1249,1095,877,884,894,977,1020,1040,1073,1323,1203,851,605,536,389,0
새천년대로,2023,4,11,두산위브 > 포항온천,41,30,21,15,36,61,138,263,325,428,639,674,693,696,716,766,839,885,943,655,513,508,296,0
새천년대로,2023,4,11,장성초등학교 > 두산위브,0,0,0,0,0,0,0,0,0,514,1196,1171,1262,1278,1236,1302,1510,1329,1484,1104,979,924,669,0
새천년대로,2023,4,11,두산위브 > 장성초등학교,155,92,51,59,165,242,583,1009,1519,1241,1055,1145,1163,1264,1359,1329,1481,1639,1510,1079,908,838,622,0
새천년대로,2023,4,12,MBC > 대잠사거리,209,130,79,60,83,170,370,821,1368,1152,1043,1025,984,1238,1236,1146,1170,1355,1372,1134,958,816,600,0
새천년대로,2023,4,12,대잠사거리 > MBC,151,106,63,54,80,211,586,981,1044,893,897,995,1081,977,1064,1135,1135,1085,1085,799,695,592,433,0
새천년대로,2023,4,12,효자사거리 > 대잠사거리,125,72,61,49,69,204,534,939,1093,803,789,873,915,845,888,944,995,961,1006,709,603,520,383,0
새천년대로,2023,4,12,대잠사거리 > 효자사거리,181,125,82,58,78,152,338,727,1164,941,921,931,874,1016,1013,1023,1119,1198,1215,945,805,690,501,0
새천년대로,2023,4,12,포항시청 > 대잠사거리,69,57,26,24,29,284,972,925,1069,661,590,624,620,707,745,748,799,852,856,510,435,356,215,0
새천년대로,2023,4,12,대잠사거리 > 포항시청,93,61,58,58,66,161,470,662,753,747,755,827,833,775,806,890,834,1202,1132,715,542,461,339,0
새천년대로,2023,4,12,용흥고가 > 양학사거리,269,155,125,78,143,610,1665,2324,2625,2038,1756,1714,1819,1855,1898,1888,1993,2013,1988,1428,1131,1083,806,0
새천년대로,2023,4,12,양학사거리 > 용흥고가,356,267,198,121,215,332,721,1238,1766,1698,1690,1721,1841,1815,1881,2011,2132,2293,2240,1704,1421,1364,933,0
새천년대로,2023,4,12,이동고가차도 아래 > 양학사거리,396,288,216,122,192,329,699,1165,1572,1653,1672,1724,1852,1847,1911,2041,2044,2291,2227,1839,1518,1450,1017,0
새천년대로,2023,4,12,양학사거리 > 이동고가차도 아래,280,166,130,94,168,678,1687,2375,2661,2056,1770,1690,1828,1896,1913,1887,1992,2039,1968,1424,1138,1080,832,0
새천년대로,2023,4,12,사격장 > 용흥육교,209,117,78,67,147,492,1309,1816,2111,1641,1327,1322,1226,1351,1387,1415,1469,1441,1474,1045,826,834,637,0
새천년대로,2023,4,12,용흥육교 > 사격장,38,17,9,14,27,60,218,275,279,306,302,309,373,432,409,458,483,443,474,229,192,184,125,0
새천년대로,2023,4,12,사격장 > 우현사거리,375,248,156,133,209,431,1033,1467,2033,1806,1736,1893,1955,1945,1907,2128,2275,2314,2153,2043,1675,1551,1115,0
새천년대로,2023,4,12,우현사거리 > 사격장,253,130,77,88,130,435,1289,1970,1991,1821,1574,1524,1434,1668,1643,1727,1794,1716,1797,1204,959,932,648,0
새천년대로,2023,4,12,영신고 > 우현사거리,109,61,40,60,100,308,783,1181,2044,1839,1676,1667,1738,1906,1886,2142,2448,2916,2822,1673,1142,987,606,0
새천년대로,2023,4,12,우현사거리 > 영신고,203,121,101,105,171,340,979,1430,1489,1226,1200,1303,1279,1327,1357,1439,1546,1597,1506,1152,958,913,661,0
새천년대로,2023,4,12,우현사거리 > 포항고등학교,322,199,125,94,116,267,522,867,1538,1302,1240,1405,1477,1590,1493,1692,1971,2035,2025,1819,1460,1313,863,0
새천년대로,2023,4,12,포항고등학교 > 우현사거리,256,126,83,99,132,410,1117,1774,1327,1401,1298,1304,1157,1408,1322,1352,1418,1210,1274,1001,882,931,671,0
새천년대로,2023,4,12,장성초등학교 > 창포사거리,270,187,118,83,104,251,481,843,1496,1225,1241,1273,1423,1348,1406,1494,1778,1749,1759,1461,1192,1071,698,0
새천년대로,2023,4,12,창포사거리 > 장성초등학교,210,118,62,74,147,408,940,1466,1605,1350,1250,1184,1104,1294,1302,1244,1397,1292,1343,1098,878,872,592,0
새천년대로,2023,4,12,포항온천 > 두산위브,141,73,50,40,86,256,513,806,1267,1091,934,931,913,1038,1047,1202,1176,1328,1292,1010,665,597,418,0
새천년대로,2023,4,12,두산위브 > 포항온천,142,69,57,37,95,117,310,606,902,724,712,708,749,832,760,837,889,914,903,678,516,497,321,0
새천년대로,2023,4,12,장성초등학교 > 두산위브,254,131,97,64,125,288,629,1047,1686,1263,1318,1223,1340,1332,1359,1416,1465,1459,1473,1210,1022,933,580,0
새천년대로,2023,4,12,두산위브 > 장성초등학교,174,103,55,43,88,259,582,968,1519,1258,1082,1142,1214,1362,1355,1526,1555,1717,1683,1163,941,849,621,0
새천년대로,2023,4,13,MBC > 대잠사거리,275,187,109,84,100,163,306,517,880,1172,1178,1314,1178,1233,1156,1166,1148,1289,1194,1039,852,762,547,0
새천년대로,2023,4,13,대잠사거리 > MBC,191,147,98,74,92,179,432,598,741,889,1000,1010,1110,1053,1041,1097,1068,1049,916,740,591,521,366,0
새천년대로,2023,4,13,효자사거리 > 대잠사거리,155,116,78,68,79,175,405,575,703,844,915,961,1008,978,915,915,929,875,820,669,528,444,317,0
새천년대로,2023,4,13,대잠사거리 > 효자사거리,235,169,116,84,88,131,294,509,713,926,955,1119,1022,1077,985,1010,1026,1098,995,875,708,631,469,0
새천년대로,2023,4,13,포항시청 > 대잠사거리,88,58,31,21,26,239,525,471,515,504,544,571,721,676,603,574,575,737,585,386,311,258,182,0
새천년대로,2023,4,13,대잠사거리 > 포항시청,122,81,74,48,64,135,422,529,516,639,711,826,865,804,744,772,694,756,719,652,378,354,251,0
새천년대로,2023,4,13,용흥고가 > 양학사거리,326,243,160,123,142,472,1111,1375,1645,1932,1848,1974,2093,1962,1909,1809,1862,1970,1816,1297,1063,914,663,0
새천년대로,2023,4,13,양학사거리 > 용흥고가,455,348,257,188,233,331,693,965,1286,1553,1819,1896,1992,1985,1806,1898,1895,1885,1678,1415,1239,1016,819,0
새천년대로,2023,4,13,이동고가차도 아래 > 양학사거리,484,387,286,201,232,336,679,921,1241,1476,1751,1829,1952,1919,1767,1900,1921,1948,1755,1532,1323,1088,848,0
새천년대로,2023,4,13,양학사거리 > 이동고가차도 아래,330,254,180,135,165,533,1143,1418,1646,1959,1904,1940,2125,1993,1880,1796,1827,1943,1764,1304,1046,913,665,0
새천년대로,2023,4,13,사격장 > 용흥육교,255,170,105,91,144,394,823,1011,1268,1504,1412,1492,1502,1464,1495,1401,1430,1441,1382,936,836,684,564,0
새천년대로,2023,4,13,용흥육교 > 사격장,41,29,24,20,22,51,206,209,183,239,253,285,340,393,376,364,348,339,322,191,151,133,102,0
새천년대로,2023,4,13,사격장 > 우현사거리,465,319,253,174,200,386,922,1150,1547,1788,2046,2043,2035,2096,1939,2075,2025,2106,1984,1653,1492,1297,954,0
새천년대로,2023,4,13,우현사거리 > 사격장,307,201,134,106,136,393,864,1179,1522,1778,1775,1829,1817,1865,1794,1726,1752,1784,1666,1101,944,773,606,0
새천년대로,2023,4,13,영신고 > 우현사거리,111,108,81,71,118,296,445,591,815,984,1019,1070,1109,1066,972,918,1017,1241,1006,611,376,242,182,0
새천년대로,2023,4,13,우현사거리 > 영신고,273,226,153,126,163,343,848,1020,1158,1329,1332,1362,1353,1427,1408,1392,1333,1465,1238,1021,899,724,572,0
새천년대로,2023,4,13,우현사거리 > 포항고등학교,391,242,162,139,114,237,501,643,1027,1247,1552,1619,1603,1652,1484,1538,1693,1876,1833,1511,1317,1132,741,0
새천년대로,2023,4,13,포항고등학교 > 우현사거리,340,217,151,114,143,374,787,972,1296,1549,1581,1536,1466,1617,1535,1429,1377,1409,1334,1001,942,767,638,0
새천년대로,2023,4,13,장성초등학교 > 창포사거리,327,216,145,105,110,217,446,640,1012,1227,1474,1475,1623,1546,1430,1535,1584,1515,1624,1095,1032,860,562,0
새천년대로,2023,4,13,창포사거리 > 장성초등학교,268,159,107,76,115,359,647,841,1188,1377,1416,1339,1371,1406,1289,1237,1161,1265,1107,856,808,618,526,0
새천년대로,2023,4,13,포항온천 > 두산위브,152,101,72,52,77,203,427,523,831,1009,1030,1043,1100,1078,966,1008,973,1160,964,750,635,467,347,0
새천년대로,2023,4,13,두산위브 > 포항온천,139,98,78,57,107,119,296,449,581,763,707,810,814,786,695,709,732,781,719,568,448,364,253,0
새천년대로,2023,4,13,장성초등학교 > 두산위브,255,158,120,92,141,258,545,701,971,1265,1322,1421,1450,1438,1239,1228,1296,1265,1364,972,809,674,490,0
새천년대로,2023,4,13,두산위브 > 장성초등학교,233,123,88,65,72,245,451,601,1027,1232,1310,1280,1404,1373,1303,1337,1281,1397,1249,954,848,616,492,0
새천년대로,2023,4,14,MBC > 대잠사거리,225,145,85,61,65,114,224,324,538,812,886,1084,1157,1128,1158,1132,1162,1125,1189,917,831,626,439,0
새천년대로,2023,4,14,대잠사거리 > MBC,200,143,113,51,79,146,311,366,493,675,780,863,871,1027,963,946,898,942,863,676,551,404,290,0
새천년대로,2023,4,14,효자사거리 > 대잠사거리,167,130,99,48,72,145,304,362,486,664,747,802,798,910,861,807,789,796,728,597,457,349,259,0
새천년대로,2023,4,14,대잠사거리 > 효자사거리,214,153,94,60,70,103,209,309,486,658,751,868,954,960,976,987,987,951,941,788,694,525,363,0
새천년대로,2023,4,14,포항시청 > 대잠사거리,84,45,27,16,25,203,330,291,263,235,387,417,464,528,521,535,484,625,605,383,382,247,148,0
새천년대로,2023,4,14,대잠사거리 > 포항시청,113,79,48,55,39,97,316,413,397,466,496,628,671,690,656,669,746,744,616,538,392,331,195,0
새천년대로,2023,4,14,용흥고가 > 양학사거리,306,259,163,109,111,361,716,677,982,1251,1316,1479,1605,1593,1732,1574,1572,1685,1480,1137,962,721,546,0
새천년대로,2023,4,14,양학사거리 > 용흥고가,409,299,238,154,166,242,538,721,849,1136,1318,1536,1643,1644,1648,1665,1550,1599,1532,1282,1159,874,606,0
새천년대로,2023,4,14,이동고가차도 아래 > 양학사거리,434,340,267,184,181,234,493,688,797,1055,1259,1445,1621,1631,1679,1682,1593,1656,1575,1409,1268,956,676,0
새천년대로,2023,4,14,양학사거리 > 이동고가차도 아래,306,272,171,121,138,409,748,704,1003,1289,1350,1509,1613,1648,1738,1547,1558,1709,1485,1141,960,718,536,0
새천년대로,2023,4,14,사격장 > 용흥육교,232,191,104,79,112,362,535,581,812,1043,1070,1088,1178,1209,1310,1192,1224,1301,1048,837,758,599,427,0
새천년대로,2023,4,14,용흥육교 > 사격장,47,25,15,20,17,40,132,129,67,103,185,213,279,328,341,358,302,325,315,157,126,94,57,0
새천년대로,2023,4,14,사격장 > 우현사거리,441,313,219,145,182,291,649,776,1088,1340,1527,1761,1835,1885,1890,1881,1834,1869,1860,1521,1433,1055,733,0
새천년대로,2023,4,14,우현사거리 > 사격장,282,223,125,107,110,324,580,706,978,1420,1430,1538,1534,1563,1693,1654,1552,1534,1349,951,817,662,458,0
새천년대로,2023,4,14,영신고 > 우현사거리,117,92,63,30,39,173,320,365,476,735,852,1021,1020,1073,1105,1300,1215,1306,1092,691,475,309,228,0
새천년대로,2023,4,14,우현사거리 > 영신고,269,180,141,106,139,253,575,663,803,995,1016,1108,1140,1259,1258,1302,1167,1231,1117,900,774,615,392,0
새천년대로,2023,4,14,우현사거리 > 포항고등학교,343,265,160,101,106,147,321,355,470,735,1008,1223,1403,1470,1491,1496,1640,1720,1669,1345,1284,848,613,0
새천년대로,2023,4,14,포항고등학교 > 우현사거리,297,234,152,117,123,283,490,586,830,1179,1245,1310,1297,1313,1440,1328,1236,1239,1070,915,802,678,456,0
