road,year,month,day,interval,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
포스코대로,2023,4,8,제철고 > 이동사거리,49,23,7,13,65,242,606,688,925,620,554,624,633,556,620,602,798,835,801,440,340,342,260,0
포스코대로,2023,4,8,이동사거리 > 제철고,16,7,8,8,19,41,65,235,192,140,130,136,162,143,150,188,213,286,343,276,137,128,113,0
포스코대로,2023,4,8,S병원 > 이동사거리,100,64,26,32,47,194,605,895,1277,918,816,726,757,862,774,832,889,908,804,506,434,388,236,0
포스코대로,2023,4,8,이동사거리 > S병원,79,32,18,28,82,181,465,771,1039,859,883,932,903,916,954,1040,1112,1394,1391,739,503,547,382,0
포스코대로,2023,4,8,중앙하이츠 > 이동사거리,70,32,22,25,62,151,388,766,941,761,759,792,801,828,844,1041,1049,1424,1479,859,544,546,390,0
포스코대로,2023,4,8,이동사거리 > 중앙하이츠,101,67,29,33,52,358,1075,1232,1568,1045,908,842,859,999,867,944,1008,1055,990,577,533,433,309,0
포스코대로,2023,4,9,포스코본사 > 현대제철,229,190,138,121,152,389,1038,1543,1963,1525,1486,1576,1452,1746,1886,2059,2292,2406,2515,1581,1070,881,615,444
포스코대로,2023,4,9,현대제철 > 포스코본사,201,158,125,105,156,874,2202,2009,1697,1335,1366,1378,1432,1504,1542,1377,1398,1596,1566,974,806,833,625,413
포스코대로,2023,4,9,포항운하관 > 형산오거리,29,6,20,14,32,137,403,211,194,199,244,257,277,312,321,285,271,248,314,132,118,121,90,56
포스코대로,2023,4,9,형산오거리 > 포항운하관,0,0,0,0,0,3,31,29,22,10,12,13,9,14,9,5,13,12,9,3,14,4,2,0
포스코대로,2023,4,9,남구청 > 형산오거리,18,18,11,5,12,39,92,137,239,192,222,279,262,303,322,339,352,366,388,189,148,98,66,33
포스코대로,2023,4,9,형산오거리 > 남구청,35,25,22,19,17,105,272,297,344,316,312,332,310,368,393,385,505,513,522,247,138,132,96,57
포스코대로,2023,4,9,KT포항지사 > 형산오거리,13,5,1,13,7,88,239,107,120,155,148,143,163,157,146,112,86,43,49,37,42,48,35,13
포스코대로,2023,4,9,형산오거리 > KT포항지사,92,44,46,25,46,116,282,564,744,572,531,605,467,609,663,726,858,1119,1209,729,437,371,268,182
포스코대로,2023,4,9,형산오거리 > 포스코1문,47,22,23,44,49,263,724,294,250,287,336,341,433,503,459,391,350,288,406,180,176,179,138,66
포스코대로,2023,4,9,등외과사거리 > 오거리,0,1,0,0,0,4,33,30,27,19,13,17,12,16,10,13,15,13,12,4,15,7,2,0
포스코대로,2023,4,9,오거리 > 등외과사거리,111,83,56,44,58,136,224,290,447,356,472,584,546,614,677,676,735,834,875,481,344,262,180,156
포스코대로,2023,4,9,여성병원 > 5호광장,163,117,79,73,139,531,1305,1341,1791,1327,1243,1169,1201,1294,1373,1254,1221,1345,1289,850,666,655,550,288
포스코대로,2023,4,9,5호광장 > 여성병원,123,79,75,39,49,188,605,856,1025,872,912,1013,979,1056,1191,1231,1315,1588,1530,1018,620,484,429,231
포스코대로,2023,4,9,시외버스터미널방면 > 5호광장,132,104,102,66,71,101,256,365,635,504,514,596,607,627,635,597,703,775,841,435,347,346,287,195
포스코대로,2023,4,9,5호광장 > 시외버스터미널방면,123,74,49,32,77,94,222,329,545,441,489,565,547,583,598,542,620,716,809,417,363,330,294,147
포스코대로,2023,4,9,방장산터널 > 이동농협사거리,116,68,52,28,64,177,448,817,1265,919,928,886,921,973,949,1060,1164,1181,1304,838,590,486,422,212
포스코대로,2023,4,9,이동농협사거리 > 방장산터널,103,63,38,33,57,121,273,447,936,659,589,614,640,650,723,743,725,793,782,521,477,460,331,197
포스코대로,2023,4,9,제철고 > 이동사거리,66,45,14,12,62,226,590,541,791,583,558,593,564,570,660,692,740,678,770,511,437,389,243,185
포스코대로,2023,4,9,이동사거리 > 제철고,22,19,9,7,17,35,71,211,188,133,141,120,124,146,137,185,207,252,344,280,167,149,127,66
포스코대로,2023,4,9,S병원 > 이동사거리,67,35,33,39,41,183,559,754,1210,874,752,773,778,837,826,862,891,906,849,664,518,452,299,214
포스코대로,2023,4,9,이동사거리 > S병원,73,50,37,31,73,177,448,699,940,821,866,851,907,896,996,1057,1035,1226,1383,800,583,581,387,246
포스코대로,2023,4,9,중앙하이츠 > 이동사거리,72,58,37,28,62,144,373,705,896,745,735,747,792,838,908,994,1025,1309,1494,991,676,619,404,243
포스코대로,2023,4,9,이동사거리 > 중앙하이츠,86,55,36,42,48,345,1006,1017,1471,993,849,885,862,965,976,997,1045,974,1021,717,604,559,367,277
포스코대로,2023,4,10,포스코본사 > 현대제철,304,259,174,152,209,307,780,1152,1061,1156,1260,1455,1604,1829,1985,2385,2332,2053,1826,1363,877,636,519,0
포스코대로,2023,4,10,현대제철 > 포스코본사,305,216,169,156,258,585,1266,1103,904,1069,1343,1588,1510,1549,1567,1378,1293,1377,1192,844,685,647,507,0
포스코대로,2023,4,10,포항운하관 > 형산오거리,69,52,27,30,45,145,293,212,191,264,342,444,438,574,565,607,496,467,480,247,193,150,124,0
포스코대로,2023,4,10,형산오거리 > 포항운하관,0,0,0,2,1,4,17,15,28,13,14,11,7,4,10,6,6,14,6,9,10,0,3,0
포스코대로,2023,4,10,남구청 > 형산오거리,17,15,10,9,22,22,60,74,95,132,200,230,230,276,280,314,251,278,200,148,97,68,58,0
포스코대로,2023,4,10,형산오거리 > 남구청,26,16,9,11,23,34,77,133,135,151,167,179,222,238,251,366,354,277,317,149,108,69,64,0
포스코대로,2023,4,10,KT포항지사 > 형산오거리,19,12,6,6,14,68,145,77,100,120,154,195,180,139,147,116,89,72,88,31,43,38,33,0
포스코대로,2023,4,10,형산오거리 > KT포항지사,131,98,69,45,53,91,232,454,350,432,456,461,434,573,655,845,817,786,698,621,330,231,202,0
포스코대로,2023,4,10,형산오거리 > 포스코1문,57,39,19,20,33,146,265,172,169,203,305,399,375,406,452,381,302,277,297,156,153,109,111,0
포스코대로,2023,4,10,등외과사거리 > 오거리,0,0,0,2,1,5,17,15,31,14,16,12,7,6,13,8,8,17,11,10,11,1,4,0
포스코대로,2023,4,10,오거리 > 등외과사거리,114,102,76,63,83,98,209,224,218,287,396,521,549,609,651,770,668,654,521,374,243,201,179,0
포스코대로,2023,4,10,여성병원 > 5호광장,245,192,111,93,170,383,742,820,967,994,1034,1113,1191,1108,1212,1084,992,1121,927,668,529,503,410,0
포스코대로,2023,4,10,5호광장 > 여성병원,135,119,80,80,52,154,420,606,629,669,806,818,1057,891,958,1085,1090,995,1016,708,501,354,267,0
포스코대로,2023,4,10,시외버스터미널방면 > 5호광장,192,188,138,101,82,135,226,231,320,401,464,528,556,497,497,509,510,461,469,321,293,252,209,0
포스코대로,2023,4,10,5호광장 > 시외버스터미널방면,156,147,94,63,84,114,205,201,286,316,382,541,524,541,519,500,483,505,440,326,274,240,205,0
포스코대로,2023,4,10,방장산터널 > 이동농협사거리,139,115,84,57,72,148,301,445,533,716,822,886,1002,986,871,899,950,896,857,644,494,339,288,0
포스코대로,2023,4,10,이동농협사거리 > 방장산터널,177,122,57,41,71,104,187,256,414,463,461,616,632,593,660,610,612,651,594,389,382,341,237,0
포스코대로,2023,4,10,제철고 > 이동사거리,117,65,34,19,69,140,217,242,349,482,537,588,658,626,631,640,661,614,650,396,350,262,186,0
포스코대로,2023,4,10,이동사거리 > 제철고,38,28,15,12,19,28,59,116,105,113,121,127,161,132,148,167,161,182,126,185,103,96,45,0
포스코대로,2023,4,10,S병원 > 이동사거리,97,65,30,41,52,145,268,385,523,610,611,716,740,745,752,757,783,845,656,532,473,367,195,0
포스코대로,2023,4,10,이동사거리 > S병원,140,79,44,38,74,162,305,392,498,699,784,810,902,956,867,981,914,865,818,592,379,381,249,0
포스코대로,2023,4,10,중앙하이츠 > 이동사거리,155,95,46,39,57,128,289,428,477,614,679,743,822,841,796,940,845,907,764,698,429,400,215,0
포스코대로,2023,4,10,이동사거리 > 중앙하이츠,148,91,46,40,68,207,398,483,589,685,694,821,916,867,887,867,873,920,795,596,537,424,241,0
포스코대로,2023,4,11,포스코본사 > 현대제철,242,169,133,111,152,360,958,1591,1978,1819,1481,1648,1414,1838,1927,1937,2441,2864,2499,1635,1030,804,593,0
포스코대로,2023,4,11,현대제철 > 포스코본사,193,146,137,141,189,762,2312,2384,2201,1623,1585,1641,1585,1506,1491,1491,1461,1623,1436,886,732,860,584,0
포스코대로,2023,4,11,포항운하관 > 형산오거리,24,22,23,24,63,182,675,750,525,387,366,337,322,366,345,338,343,364,328,190,159,182,131,0
포스코대로,2023,4,11,형산오거리 > 포항운하관,0,0,0,0,1,3,33,9,24,10,5,13,6,7,14,11,10,13,12,11,10,3,3,0
포스코대로,2023,4,11,남구청 > 형산오거리,9,20,7,32,23,26,82,137,236,206,237,308,323,248,267,283,300,401,351,107,65,50,30,0
포스코대로,2023,4,11,형산오거리 > 남구청,29,26,17,16,31,106,357,451,503,668,415,467,399,482,506,490,581,759,550,290,143,135,111,0
포스코대로,2023,4,11,KT포항지사 > 형산오거리,11,14,3,3,13,117,264,210,180,212,162,163,188,156,147,149,128,132,67,36,35,51,41,0
포스코대로,2023,4,11,형산오거리 > KT포항지사,73,52,43,20,43,99,277,587,704,610,542,643,488,611,751,737,937,1304,1166,724,379,337,263,0
포스코대로,2023,4,11,형산오거리 > 포스코1문,19,19,7,6,26,164,458,438,294,276,232,207,243,220,228,232,198,213,171,62,60,76,67,0
포스코대로,2023,4,11,등외과사거리 > 오거리,0,0,0,0,1,4,35,9,30,18,8,15,10,9,16,17,11,16,14,12,10,3,4,0
포스코대로,2023,4,11,오거리 > 등외과사거리,97,72,56,66,64,105,212,335,536,495,528,609,574,547,607,623,740,1003,836,359,254,205,157,0
포스코대로,2023,4,11,여성병원 > 5호광장,172,97,57,94,126,489,1311,1431,1959,1431,1306,1252,1157,1227,1400,1255,1255,1374,1246,785,559,593,442,0
포스코대로,2023,4,11,5호광장 > 여성병원,100,72,62,45,48,161,590,878,1095,972,945,1083,1013,1086,1149,1224,1318,1652,1558,912,568,484,363,0
포스코대로,2023,4,11,시외버스터미널방면 > 5호광장,122,111,90,78,65,112,269,361,634,535,463,565,552,631,613,634,662,722,691,390,313,299,262,0
포스코대로,2023,4,11,5호광장 > 시외버스터미널방면,99,81,50,62,80,77,261,357,600,521,485,539,473,558,600,556,598,700,666,375,327,259,205,0
포스코대로,2023,4,11,방장산터널 > 이동농협사거리,92,46,43,37,58,160,436,823,1201,985,855,875,867,996,988,1085,1155,1258,1289,745,532,464,375,0
포스코대로,2023,4,11,이동농협사거리 > 방장산터널,95,51,26,31,54,99,272,485,967,623,598,648,610,640,670,767,757,811,779,489,429,434,308,0
포스코대로,2023,4,11,제철고 > 이동사거리,65,29,7,15,52,216,590,708,921,692,568,626,544,570,610,763,728,848,753,426,421,386,260,0
포스코대로,2023,4,11,이동사거리 > 제철고,30,15,7,20,19,31,61,208,187,135,127,130,136,122,178,206,219,276,306,273,185,125,99,0
포스코대로,2023,4,11,S병원 > 이동사거리,74,35,28,31,53,169,496,885,1296,960,773,805,804,853,816,867,961,884,826,597,458,398,261,0
포스코대로,2023,4,11,이동사거리 > S병원,92,32,34,44,78,150,431,782,953,887,774,853,851,895,937,1138,1089,1353,1338,734,611,558,374,0
포스코대로,2023,4,11,중앙하이츠 > 이동사거리,88,45,37,62,75,129,380,740,921,812,733,803,772,792,902,1037,1049,1377,1416,910,684,546,378,0
포스코대로,2023,4,11,이동사거리 > 중앙하이츠,98,48,29,34,64,320,950,1206,1657,1144,863,881,952,965,950,999,1049,1061,958,640,558,523,358,0
포스코대로,2023,4,12,포스코본사 > 현대제철,244,180,161,118,174,378,1036,1535,1878,1530,1341,1425,1457,1790,1857,2070,2575,2361,2247,1597,1008,863,646,0
포스코대로,2023,4,12,현대제철 > 포스코본사,240,150,140,110,214,764,2149,1774,1826,1283,1353,1264,1177,1265,1386,1307,1558,1785,1732,1056,845,824,622,0
포스코대로,2023,4,12,포항운하관 > 형산오거리,17,2,9,7,13,44,132,155,146,104,104,104,112,116,126,111,141,129,111,79,71,66,64,0
포스코대로,2023,4,12,형산오거리 > 포항운하관,0,1,2,0,1,6,31,8,25,14,15,10,8,8,7,7,10,12,15,5,12,2,1,0
포스코대로,2023,4,12,남구청 > 형산오거리,8,6,3,4,11,17,83,102,202,155,174,271,241,246,196,185,297,281,316,142,63,53,34,0
포스코대로,2023,4,12,형산오거리 > 남구청,26,11,16,9,13,91,205,342,399,383,337,379,333,444,388,470,615,580,466,286,152,147,124,0
포스코대로,2023,4,12,KT포항지사 > 형산오거리,20,5,4,5,12,110,214,114,128,153,185,160,160,135,112,122,132,89,109,65,38,59,41,0
포스코대로,2023,4,12,형산오거리 > KT포항지사,88,52,50,21,37,116,268,569,691,581,526,578,509,602,697,747,1011,1115,897,741,342,318,258,0
포스코대로,2023,4,12,형산오거리 > 포스코1문,46,21,23,21,38,219,375,256,281,286,325,365,423,424,436,389,430,367,455,211,183,186,150,0
포스코대로,2023,4,12,등외과사거리 > 오거리,0,1,2,0,1,8,31,9,28,20,17,11,10,11,11,13,12,16,17,6,13,2,1,0
포스코대로,2023,4,12,오거리 > 등외과사거리,85,70,57,38,74,106,222,259,416,318,375,516,520,563,532,522,710,854,737,442,248,240,174,0
포스코대로,2023,4,12,여성병원 > 5호광장,191,115,89,69,151,504,1188,1313,1748,1358,1207,1238,1151,1263,1289,1310,1416,1385,1299,904,725,636,497,0
포스코대로,2023,4,12,5호광장 > 여성병원,111,80,58,40,54,184,567,826,987,844,871,936,1023,998,1121,1228,1511,1628,1398,833,638,527,393,0
포스코대로,2023,4,12,시외버스터미널방면 > 5호광장,164,109,98,70,79,109,231,317,630,480,533,616,641,615,638,630,736,761,779,456,401,320,277,0
포스코대로,2023,4,12,5호광장 > 시외버스터미널방면,135,84,57,49,91,101,211,284,514,438,497,653,589,592,611,576,687,733,767,463,413,337,249,0
포스코대로,2023,4,12,방장산터널 > 이동농협사거리,124,81,65,33,65,169,459,828,1179,871,838,933,999,1057,1103,1050,1229,1239,1292,758,559,464,425,0
포스코대로,2023,4,12,이동농협사거리 > 방장산터널,123,82,54,25,62,119,238,427,904,635,579,646,646,640,717,760,847,803,812,549,478,425,327,0
포스코대로,2023,4,12,제철고 > 이동사거리,87,61,19,16,56,180,408,475,875,609,598,684,605,640,676,787,846,778,811,492,430,370,193,0
포스코대로,2023,4,12,이동사거리 > 제철고,30,25,10,9,15,42,73,190,210,143,113,138,150,136,180,188,234,293,277,236,179,131,105,0
포스코대로,2023,4,12,S병원 > 이동사거리,90,66,38,40,51,183,529,728,1214,943,828,816,777,884,872,924,955,881,865,723,540,499,334,0
포스코대로,2023,4,12,이동사거리 > S병원,116,42,27,26,69,191,464,712,1007,907,879,913,927,901,1005,1121,1139,1327,1419,823,628,623,384,0
포스코대로,2023,4,12,중앙하이츠 > 이동사거리,107,64,36,30,66,150,394,723,936,826,688,755,818,795,942,1029,1051,1364,1440,974,719,603,407,0
포스코대로,2023,4,12,이동사거리 > 중앙하이츠,149,89,35,39,61,298,818,965,1534,1062,871,915,939,1036,990,1034,1081,1106,1063,750,607,549,363,0
포스코대로,2023,4,13,포스코본사 > 현대제철,317,290,209,165,199,373,1016,1194,1237,1378,1403,1572,1656,1661,1662,1916,1984,2077,1914,1579,1058,864,592,0
포스코대로,2023,4,13,현대제철 > 포스코본사,298,254,195,162,213,615,1451,1258,1127,1103,1246,1243,1300,1264,1232,1236,1245,1627,1368,914,869,718,609,0
포스코대로,2023,4,13,포항운하관 > 형산오거리,31,15,17,15,24,57,103,123,83,88,96,112,132,146,136,106,64,86,72,102,90,82,68,0
포스코대로,2023,4,13,형산오거리 > 포항운하관,0,0,0,1,1,5,18,15,26,9,16,9,10,2,7,3,6,10,3,4,9,2,3,0
포스코대로,2023,4,13,남구청 > 형산오거리,11,5,5,8,12,18,56,50,95,143,169,227,239,179,123,124,95,112,199,105,60,51,32,0
포스코대로,2023,4,13,형산오거리 > 남구청,39,43,15,15,31,100,169,300,261,287,326,328,319,335,246,271,246,318,347,257,148,157,105,0
포스코대로,2023,4,13,KT포항지사 > 형산오거리,18,15,11,5,15,73,145,108,98,114,143,159,141,100,60,48,47,48,23,30,39,25,29,0
포스코대로,2023,4,13,형산오거리 > KT포항지사,107,105,75,44,46,107,282,453,408,473,484,458,452,446,479,614,584,669,655,639,419,297,225,0
포스코대로,2023,4,13,형산오거리 > 포스코1문,62,47,35,33,43,149,268,230,187,197,307,409,461,447,387,371,320,280,274,234,261,185,162,0
포스코대로,2023,4,13,등외과사거리 > 오거리,0,0,0,1,1,5,18,15,29,12,19,9,16,5,9,5,7,11,6,5,9,4,4,0
포스코대로,2023,4,13,오거리 > 등외과사거리,121,82,87,61,63,105,217,232,236,266,347,541,554,477,411,434,421,465,496,347,231,199,168,0
포스코대로,2023,4,13,여성병원 > 5호광장,186,164,129,96,128,363,862,921,993,1077,1228,1202,1303,1253,1206,1124,1020,1225,1116,801,627,542,412,0
포스코대로,2023,4,13,5호광장 > 여성병원,148,174,107,61,65,177,487,646,633,708,755,851,897,810,814,962,899,1021,996,747,494,361,293,0
포스코대로,2023,4,13,시외버스터미널방면 > 5호광장,193,189,150,95,96,105,233,288,396,456,537,601,651,632,549,589,548,491,521,363,341,288,252,0
포스코대로,2023,4,13,5호광장 > 시외버스터미널방면,120,116,94,64,64,98,191,231,309,434,499,633,702,717,627,620,536,524,555,422,334,291,239,0
포스코대로,2023,4,13,방장산터널 > 이동농협사거리,184,113,69,60,70,155,399,537,686,785,956,990,1068,1032,837,837,727,844,955,663,472,373,308,0
포스코대로,2023,4,13,이동농협사거리 > 방장산터널,122,92,49,44,61,93,196,257,448,537,594,697,743,744,647,632,621,749,626,461,426,345,234,0
포스코대로,2023,4,13,제철고 > 이동사거리,81,69,31,21,56,129,249,243,433,684,638,682,720,605,505,455,463,471,614,334,277,193,128,0
포스코대로,2023,4,13,이동사거리 > 제철고,29,18,12,11,12,23,70,144,115,137,118,160,131,93,102,118,130,149,163,195,109,81,64,0
포스코대로,2023,4,13,S병원 > 이동사거리,110,78,30,35,41,153,373,426,664,709,762,912,988,900,770,852,829,975,791,668,517,397,282,0
포스코대로,2023,4,13,이동사거리 > S병원,140,72,43,18,83,182,380,485,685,975,942,927,946,1002,940,931,809,855,866,623,468,412,264,0
포스코대로,2023,4,13,중앙하이츠 > 이동사거리,115,71,47,27,58,142,344,515,624,843,768,836,903,868,847,867,774,882,855,803,525,430,261,0
포스코대로,2023,4,13,이동사거리 > 중앙하이츠,142,104,44,43,50,226,525,509,760,836,880,1003,1103,1019,761,828,819,995,905,654,529,465,283,0
포스코대로,2023,4,14,포스코본사 > 현대제철,324,299,218,143,142,294,690,871,807,852,1000,1201,1380,1529,1755,1787,1836,1788,1680,1377,835,714,465,0
포스코대로,2023,4,14,현대제철 > 포스코본사,340,287,204,128,187,485,824,659,733,814,900,956,965,1128,1140,1119,1144,1316,1175,912,795,642,485,0
포스코대로,2023,4,14,포항운하관 > 형산오거리,49,47,24,19,21,51,83,103,86,113,127,200,243,254,289,314,259,281,260,148,128,119,72,0
포스코대로,2023,4,14,형산오거리 > 포항운하관,0,0,0,1,0,4,17,10,25,12,12,8,7,7,6,3,5,11,8,1,7,2,3,0
포스코대로,2023,4,14,남구청 > 형산오거리,7,7,5,3,7,17,38,36,28,46,120,161,169,194,192,126,161,172,203,111,53,29,26,0
포스코대로,2023,4,14,형산오거리 > 남구청,54,31,24,7,12,71,92,153,116,129,163,201,196,225,298,287,323,352,300,241,106,94,56,0
포스코대로,2023,4,14,KT포항지사 > 형산오거리,13,13,6,5,7,47,67,43,67,65,97,125,131,129,111,75,69,84,90,44,37,17,32,0
포스코대로,2023,4,14,형산오거리 > KT포항지사,123,115,76,56,52,76,211,356,230,266,308,317,362,442,513,599,605,663,625,607,318,252,192,0
포스코대로,2023,4,14,형산오거리 > 포스코1문,58,65,32,29,28,99,121,100,118,119,204,306,416,419,448,455,367,394,355,196,167,130,112,0
포스코대로,2023,4,14,등외과사거리 > 오거리,0,0,0,1,0,5,18,10,26,15,14,11,8,9,7,4,7,14,10,2,10,3,4,0
포스코대로,2023,4,14,오거리 > 등외과사거리,97,104,88,61,52,71,153,141,110,84,246,403,449,468,506,438,500,526,510,354,214,156,143,0
포스코대로,2023,4,14,여성병원 > 5호광장,186,154,105,75,82,309,560,528,582,607,852,881,920,1063,1053,950,984,1120,973,720,655,458,351,0
포스코대로,2023,4,14,5호광장 > 여성병원,151,131,100,57,63,141,319,447,354,388,509,561,672,739,819,902,877,901,829,671,418,329,223,0
포스코대로,2023,4,14,시외버스터미널방면 > 5호광장,200,192,159,136,89,111,154,172,211,275,328,435,439,439,438,471,442,462,415,321,263,230,186,0
포스코대로,2023,4,14,5호광장 > 시외버스터미널방면,136,120,82,71,46,87,144,131,176,263,342,472,462,587,489,516,458,512,431,376,287,226,156,0
포스코대로,2023,4,14,방장산터널 > 이동농협사거리,128,127,92,47,39,126,264,358,355,483,612,710,822,826,806,805,801,535,784,610,431,316,204,0
포스코대로,2023,4,14,이동농협사거리 > 방장산터널,117,110,71,39,29,81,160,164,274,281,412,521,544,670,581,576,629,656,593,452,439,305,215,0
포스코대로,2023,4,14,제철고 > 이동사거리,54,48,24,17,25,98,185,199,288,359,407,506,535,662,576,525,536,634,608,363,363,218,149,0
포스코대로,2023,4,14,이동사거리 > 제철고,19,16,10,8,5,16,47,95,79,94,76,105,82,108,93,135,159,161,148,195,116,93,55,0
포스코대로,2023,4,14,S병원 > 이동사거리,102,62,42,20,25,95,224,218,347,411,659,721,722,838,714,792,848,908,813,698,593,392,323,0
포스코대로,2023,4,14,이동사거리 > S병원,93,54,29,31,38,97,315,368,474,682,643,736,781,915,898,932,845,879,798,547,501,316,237,0
포스코대로,2023,4,14,중앙하이츠 > 이동사거리,84,59,30,36,36,78,281,367,405,534,484,625,625,774,727,803,806,860,760,657,503,348,232,0
포스코대로,2023,4,14,이동사거리 > 중앙하이츠,118,70,46,21,32,156,320,286,419,451,657,730,754,881,797,774,810,959,880,692,543,374,303,0
포스코대로,2023,4,15,포스코본사 > 현대제철,212,159,148,128,167,399,1040,1561,1981,1533,1615,1781,1587,1901,1929,1892,2129,2522,2307,556,885,716,513,0
포스코대로,2023,4,15,현대제철 > 포스코본사,189,133,135,105,185,841,2186,2446,2034,1547,1643,1621,1533,1403,1320,1309,1282,1389,1341,468,560,572,553,0
포스코대로,2023,4,15,포항운하관 > 형산오거리,11,9,14,13,28,97,223,270,197,148,124,111,129,127,155,157,142,149,122,7,4,3,6,0
포스코대로,2023,4,15,형산오거리 > 포항운하관,0,0,0,0,1,5,27,18,16,13,11,7,10,5,9,6,8,16,8,0,1,1,4,0
포스코대로,2023,4,15,남구청 > 형산오거리,2,4,1,3,8,13,90,124,247,230,231,257,241,224,123,200,215,201,188,12,8,9,8,0
포스코대로,2023,4,15,형산오거리 > 남구청,19,17,16,14,35,121,360,440,500,441,387,456,435,407,442,345,381,472,410,100,15,15,11,0
포스코대로,2023,4,15,KT포항지사 > 형산오거리,6,5,6,6,5,89,265,214,188,170,171,159,157,151,136,152,121,120,104,10,18,14,24,0
포스코대로,2023,4,15,형산오거리 > KT포항지사,74,44,46,27,50,119,289,573,755,652,612,701,556,727,728,750,824,1224,1015,525,232,203,138,0
포스코대로,2023,4,15,형산오거리 > 포스코1문,30,23,29,27,48,264,966,932,709,534,498,431,451,350,364,398,338,363,295,55,80,58,58,0
포스코대로,2023,4,15,등외과사거리 > 오거리,0,0,0,0,1,6,28,19,21,16,14,8,10,7,9,8,8,18,10,0,1,1,4,0
포스코대로,2023,4,15,오거리 > 등외과사거리,60,61,40,39,43,100,248,306,580,530,537,557,546,562,422,520,579,696,544,94,36,37,33,0
포스코대로,2023,4,15,여성병원 > 5호광장,102,105,55,65,120,503,1368,1447,1930,1460,1375,1232,1278,1276,1320,1289,1201,1267,1227,561,476,516,371,0
포스코대로,2023,4,15,5호광장 > 여성병원,96,63,56,34,47,173,613,859,1058,1019,1072,1059,1075,1025,1088,1043,1239,1451,1368,358,343,401,338,0
포스코대로,2023,4,15,시외버스터미널방면 > 5호광장,103,99,86,48,61,94,284,359,694,552,523,565,550,585,600,565,638,679,682,327,275,245,183,0
포스코대로,2023,4,15,5호광장 > 시외버스터미널방면,62,67,43,40,68,74,252,356,669,598,509,612,547,570,521,548,553,656,648,253,230,264,181,0
포스코대로,2023,4,15,방장산터널 > 이동농협사거리,75,53,38,55,73,173,431,889,1291,909,892,976,924,962,943,1009,1071,1185,1193,670,418,398,322,0
포스코대로,2023,4,15,이동농협사거리 > 방장산터널,72,54,27,28,51,121,279,466,984,641,656,677,646,629,680,704,662,720,662,295,380,361,241,0
포스코대로,2023,4,15,제철고 > 이동사거리,33,23,8,14,43,173,581,672,986,686,590,633,580,486,556,506,622,700,694,182,216,185,139,0
포스코대로,2023,4,15,이동사거리 > 제철고,32,11,6,7,15,30,51,183,168,133,146,162,177,147,140,167,171,230,332,92,68,58,43,0
포스코대로,2023,4,15,S병원 > 이동사거리,82,62,44,33,48,224,566,877,1324,930,818,793,845,872,764,851,870,868,753,450,373,365,205,0
포스코대로,2023,4,15,이동사거리 > S병원,67,37,27,29,63,143,418,744,1022,894,858,944,905,855,859,973,992,1249,1186,219,296,288,213,0
포스코대로,2023,4,15,중앙하이츠 > 이동사거리,72,39,33,30,60,127,350,673,903,789,777,851,890,804,837,966,974,1302,1370,256,370,315,206,0
포스코대로,2023,4,15,이동사거리 > 중앙하이츠,80,58,52,36,56,329,992,1200,1640,1043,904,882,931,927,867,877,976,999,965,512,438,414,261,0
포스코대로,2023,4,16,포스코본사 > 현대제철,202,163,134,129,156,360,1046,1578,1909,1496,1331,1591,1380,1481,1638,1757,2286,2545,2576,1610,1124,794,640,0
포스코대로,2023,4,16,현대제철 > 포스코본사,188,153,138,98,180,805,2237,2198,1799,1333,1329,1272,1245,1177,1182,1092,1257,1696,1606,917,805,817,612,0
포스코대로,2023,4,16,포항운하관 > 형산오거리,4,2,6,2,2,46,149,220,154,124,116,93,105,117,105,93,74,82,104,62,67,65,42,0
포스코대로,2023,4,16,형산오거리 > 포항운하관,0,0,0,0,0,0,14,6,19,14,9,10,7,10,5,10,4,11,9,4,10,0,2,0
포스코대로,2023,4,16,남구청 > 형산오거리,6,6,4,1,3,14,55,102,232,189,213,233,223,211,114,93,138,170,299,98,18,28,10,0
포스코대로,2023,4,16,형산오거리 > 남구청,3,4,4,3,10,50,201,344,435,373,359,445,309,386,303,270,341,476,528,270,135,113,85,0
포스코대로,2023,4,16,KT포항지사 > 형산오거리,0,3,2,0,6,73,226,124,129,127,144,147,133,125,74,49,28,46,46,36,38,43,34,0
포스코대로,2023,4,16,형산오거리 > KT포항지사,61,46,37,30,42,94,278,556,663,522,496,580,438,541,568,627,835,1040,1103,723,436,334,260,0
포스코대로,2023,4,16,형산오거리 > 포스코1문,10,10,9,13,25,176,446,365,361,309,376,365,412,433,352,301,237,266,348,163,177,149,121,0
포스코대로,2023,4,16,등외과사거리 > 오거리,0,0,0,0,0,0,14,6,19,15,11,11,8,12,6,13,7,11,11,6,11,2,3,0
포스코대로,2023,4,16,오거리 > 등외과사거리,29,26,22,19,19,69,173,256,485,398,482,535,483,479,382,365,496,602,785,301,130,129,95,0
포스코대로,2023,4,16,여성병원 > 5호광장,144,93,73,55,130,497,1315,1376,1802,1373,1215,1094,1210,1127,1223,1090,1240,1384,1269,789,655,599,514,0
포스코대로,2023,4,16,5호광장 > 여성병원,97,73,57,38,35,175,583,835,1035,878,872,923,864,830,886,1021,1282,1385,1444,1003,715,586,457,0
